transcript_id HELAS3 GM12878 H1HESC HEPG2 K562
ENST00000517915.1 0 0 0 0 0
ENST00000520224.1 0 0 0 0 0
ENST00000519319.1 0 0.0009135 0.0255305 0 0.0005455
ENST00000523510.1 0.004693 0.001606 0 0.006012 0
ENST00000521815.1 1.31332 0.071649 0 1.2593 0
ENST00000500112.1 8.51771 0.0191065 0.0007095 4.15165 0.0003395
ENST00000501396.1 0.0027685 0 0 0.001316 0
ENST00000502082.1 0 0 0 0 0
ENST00000523825.1 0.0023185 0.0001805 0 0 0
ENST00000521586.1 0.0033095 0.052316 0 0.0003125 0
ENST00000502056.1 0 6.75e-05 0 0 0
ENST00000502463.2 0.000408 6.95e-05 0 0.0001095 1.95e-05
ENST00000519071.1 0.000461 0.000563 0 0 0.0003125
ENST00000518376.1 0.004913 0.0008035 0.000118 0.000328 0.000974
ENST00000504719.2 0.051841 0.0081215 0.047303 0.027197 0.0065315
ENST00000523328.1 0.0111525 0 0.004671 0 0
ENST00000524165.1 0.002198 0.002962 0 0 0
ENST00000521951.1 0.093997 0.062978 0.143347 0.103104 0.0180005
ENST00000517525.1 0.0119805 0 0 0.011047 0
ENST00000523427.1 0.0194645 0.015564 0.0301725 0.0082455 0.002951
ENST00000517790.1 0.0198385 0.065153 0.0333855 0.0148865 0.001418
ENST00000522963.1 0.0035895 0.0103265 0.028814 0.002001 0
ENST00000518528.1 0.0434435 0.0829545 0.021381 0.01448 0.010226
ENST00000523068.1 0.006321 0.0010115 0.0014875 0.0052225 9.4e-05
ENST00000521122.1 0 0 0 0 0
ENST00000513868.2 0.068381 0.0575905 0.137142 0.030764 0.040731
ENST00000520913.1 0.0808335 0.0451585 0.016888 0.0585465 0.024349
ENST00000519481.1 0.032085 0.0499055 0.075318 0.024248 0.0255645
ENST00000517838.1 0.0873545 0.0640975 0.0425175 0.043722 0.02016
ENST00000507144.1 0.025758 0.041602 0.0733375 0.0406315 0.0034375
ENST00000512617.2 0.000538 0.0053125 0.0018555 0.001548 0.017866
ENST00000521600.1 0.001245 0 0 0 0.0011945
ENST00000522875.1 0.147512 0.159501 0.085946 0.068244 0.227481
ENST00000523190.1 0.0628505 0.0730425 0.016996 0.0768025 0.188086
ENST00000522414.1 0.010655 0.010254 0.0043535 0.0032395 0.0334015
ENST00000520206.1 0 0 0 0 0
ENST00000517583.1 0 0 0 0 0
ENST00000520766.1 0 0 0 0 0
ENST00000523173.1 0 0 0.000128 0.000119 0
ENST00000520824.1 0 0 0.0012675 0.000305 0
ENST00000518044.1 0 0 0.000829 0.000294 0
ENST00000509893.1 0 0.002713 0.0015235 0 0.222972
ENST00000523151.1 0.001154 0.0018905 0.000314 0 0.523973
ENST00000446592.3 0 0 0 0 0.0008955
ENST00000520048.1 0.0009675 0.000366 0 0 0.296862
ENST00000519048.1 0 0 0 0 0
ENST00000522667.1 0 0 0 0 0.0004885
ENST00000524100.1 0 0 0 0 0
ENST00000521014.1 0 0 0 0 0
ENST00000520146.1 0 0 0 0 0
ENST00000523502.1 0 0 0.001081 0 0
ENST00000520785.1 0 0 0.0003045 0 0
ENST00000523318.1 0 0 0 0 0
ENST00000521490.1 0 0 0 0 0
ENST00000519695.1 0 0 0.075008 0 0
ENST00000524275.1 0 0 0.222268 0 0
ENST00000519005.1 0 0 0.324399 0 0
ENST00000520457.1 0 0 0 0 0
ENST00000429151.1 0 0 0 0 0
ENST00000517695.1 0 0 0 0 0
ENST00000517380.1 0 0 0 0 0
ENST00000520149.1 0 0 0 0 0
ENST00000523317.1 0 0.000796 0 0.0058725 0
ENST00000505776.1 0 0.0010375 0 0 0
ENST00000521444.1 0.0061595 0.005894 0.0049335 0.0025625 0.006503
ENST00000519500.1 0.002873 0.001762 0 0.0008775 0.0032055
ENST00000505083.1 0.0001655 0 0.0010495 0 0.000229
ENST00000522279.1 0 0 0 0 0
ENST00000520101.1 0 0 0 0 0
ENST00000524070.1 0 0 0 0 0
ENST00000518674.1 0.000476 0.000564 0 0 0
ENST00000502901.2 0 0 0 0 0
ENST00000523150.1 0 0 0 0 0
ENST00000523232.1 0 0.0632035 0 0 0
ENST00000524346.1 0 0.0022295 0 0 0
ENST00000520060.1 0 0.005966 0 0 0
ENST00000517345.1 0 0.0008245 0 0 0
ENST00000521090.1 0 0.000222 0 0 0
ENST00000520068.1 0 0.002142 0 0 0
ENST00000521097.1 0 0.0016865 0 0 0
ENST00000521034.1 0 0.001804 0 0 0
ENST00000518973.1 0.0003695 0.000117 0 0 0
ENST00000519652.1 0 0 0 0 0
ENST00000521793.1 0 0 0 0 0
ENST00000519306.1 0 0 0 0 0
ENST00000517640.1 0 0 0 0 0
ENST00000522373.1 0 0.0037615 0.0054305 0.005667 0.0009845
ENST00000518354.1 0 0 0.000271 0 0
ENST00000521883.1 0 0.000281 0 0 0
ENST00000517606.1 0 0 0.000309 0 0
ENST00000522882.1 0 0 0.0008405 0 0
ENST00000520885.1 0.010535 0.0137625 0.002768 0.006084 0.004813
ENST00000517908.1 0.00113 0.003888 0 0.0002205 0
ENST00000517658.1 0.000966 0 0.006056 0.0047845 0.0069885
ENST00000520606.1 0 0 0 0 0
ENST00000523604.1 0 0 0.0002975 0 0
ENST00000521073.1 0 0 0 0 0.001353
ENST00000518232.1 0.00014 0 0 0 0.006013
ENST00000501440.1 0.0039685 0.006684 0.008163 0.00872 0.008354
ENST00000517704.1 0 0 0.000541 0.0001065 0
ENST00000521103.1 0.000873 0 0 0 0
ENST00000522374.1 0 0.000355 0 0.0010775 0.028247
ENST00000520572.1 0.009005 0.0021585 0.001177 0.0015845 8.2e-05
ENST00000519782.1 0.0041675 0 0.0029715 0.001188 0
ENST00000523657.1 0.038419 0 0 0.700276 0
ENST00000510610.2 0.00016 0.000294 0 0 0
ENST00000519281.1 0 0 0 0 0
ENST00000519411.1 0 0 0 0 0
ENST00000517833.1 0.0004685 0.0018165 0.000998 0.000674 0.001165
ENST00000522060.1 0.003713 0.0018375 0.000747 0 0.0015065
ENST00000518024.1 0.0002925 0.000469 0 0 0.000245
ENST00000502167.2 0.000921 0.0015705 0.0038455 0.0022085 0.00023
ENST00000518831.1 0.0057865 0.003159 0.0022775 0.0089575 0.01119
ENST00000523031.1 0.0462135 0.03147 0.030429 0.041928 0.12995
ENST00000517411.1 0.032091 0.0177665 0.021263 0.029044 0.055342
ENST00000519852.1 0 0.000757 0.006228 0 0.011396
ENST00000518073.1 0.033702 0.0395575 0.126627 0.050242 0.0879205
ENST00000521207.1 0.0165275 0.0141735 0.008295 0.017794 0.0607225
ENST00000524335.1 0.016541 0.017158 0.0293175 0.0225025 0.0225165
ENST00000518049.1 0.0136915 0.000724 0.0393195 0.0142405 0.018704
ENST00000523002.1 0.0071205 0.011751 0.026809 0.047211 0.008623
ENST00000519762.1 0.0010895 0.018888 0.007778 0.0816185 0.013575
ENST00000530600.1 0.0110175 0.0211025 0.010268 0.0620105 0.01689
ENST00000517300.1 0 0 0 0 0
ENST00000531730.1 0.000164 0 0 0 0.000199
ENST00000529247.1 0.002783 0.0002055 0.003168 0.0010655 0.000415
ENST00000524808.1 0.027832 0.00344 0.0083815 0.0315055 0.012713
ENST00000531565.1 0.0027505 0.0011405 0.0007825 0.002324 0.000508
ENST00000527579.1 0.0004715 0 0 0.000595 0
ENST00000527908.1 0.0011405 0 0.00107 0.0011715 0
ENST00000533004.1 0.083972 7.9e-05 0.028387 0.0088485 0.0113015
ENST00000534398.1 0.0293065 0 0.013102 0.019809 0.001613
ENST00000435097.2 0.0192165 0.0007155 0.0221365 0.0256655 0.0061205
ENST00000529743.1 0.0012805 0 0.0006795 0.000984 0.000403
ENST00000534089.1 0 0 0.0007025 0 0.001154
ENST00000527139.1 0 0 0 0 0
ENST00000532625.1 0.0010615 0 0.001694 0 0
ENST00000528912.1 0.000663 0 0.174208 0.000557 0
ENST00000524499.1 0.015532 0.0109675 0.022282 0.0291325 0.0169735
ENST00000525023.1 0.02141 0.006874 0.022851 0.0512515 0.058072
ENST00000544423.1 0.000327 0 0 0.000167 0
ENST00000442850.1 0 0 0 0 0
ENST00000529377.1 0 0 0 0 0
ENST00000422679.1 0.0006045 0.0017345 0.007551 0.0011205 0.007893
ENST00000429980.1 0 0 0 0 0
ENST00000458364.1 0 0.000438 0 0 0.0001265
ENST00000442069.1 0 0.000156 0 0 0.0002085
ENST00000435421.1 0 0 0 0 0.005657
ENST00000427318.1 0.0008195 0 0.000273 0 0.002938
ENST00000416242.1 0.001281 0.0001945 0 0.0029635 0.0820345
ENST00000429661.1 0 0 0 0.00067 0.0001645
ENST00000415004.1 0 0 0 0 0
ENST00000442442.1 0 0.000374 0.002781 0.0017675 0.0002135
ENST00000441028.1 0.001536 0.0010215 0.010175 0.002791 0.0001655
ENST00000444793.1 0.003149 0 0.0081065 0 0.000967
ENST00000421645.1 0.0011635 0 0 0.000116 0
ENST00000453789.1 0 0 0 0 0
ENST00000500181.1 0 0.000172 0 0 0
ENST00000426860.1 0 0 0 0 0.000156
ENST00000416826.1 0.0017405 0.001376 0.0255075 0.0027305 0.0001635
ENST00000447278.1 0.000165 0 0.005188 0.000206 0
ENST00000424605.1 0.0003565 0.0014685 0.0480155 0.000826 0.0001275
ENST00000453601.1 0 0 0.002353 0.00056 0
ENST00000445631.1 0 0 0 0 0
ENST00000421272.2 0 0.000172 0 0 0
ENST00000452746.1 0 0 0 0 0
ENST00000423112.1 0.0010295 0.0043215 0 0 0.00225
ENST00000430387.1 8.1e-05 0.0090475 0.00084 0.000164 0.0022375
ENST00000457566.1 0.000172 0.117326 0.0024485 0.002606 0.0077395
ENST00000427722.1 0.002943 0.193936 0.005684 0.004051 0.0042655
ENST00000438147.1 0 0 0 0 0
ENST00000422150.1 0 0 0 0 0
ENST00000451340.2 0.0014015 0.0004545 0 0 0
ENST00000457383.1 0.000841 0.0003325 0 0.0004105 0
ENST00000440674.1 0.000586 0 0 0.0024355 0
ENST00000443792.1 0 0.001356 0 0 0
ENST00000426764.1 0.0023115 0.0019355 0 0.0023735 0.0008835
ENST00000437881.1 0.0003035 0.000539 0 0 0
ENST00000411561.1 0.000302 0.000252 0 0 0.000103
ENST00000413145.1 0.01378 0.193168 0.100749 0.0428545 0
ENST00000412339.1 0.0010765 0.005497 0.0082595 0.0020935 0
ENST00000443688.1 0.000466 0.0215435 0.000559 0.018589 0
ENST00000457102.1 0.0003085 0.001217 0.001026 0.0003935 0.0002795
ENST00000445708.1 0.000435 0.00214 0.0007235 0.0008245 0.000245
ENST00000413066.1 0 0 0 0 0
ENST00000435444.1 0 0 0 0 0
ENST00000418571.1 0 0 0 0 0
ENST00000447950.1 0 0 0.0039105 0 0
ENST00000430766.1 0 0 0.002961 0 0
ENST00000419824.1 0 0 0 0 0
ENST00000449531.1 0 0 0 0 0
ENST00000429581.1 0 0 0.000193 0 0
ENST00000427161.1 0 0 0 0 0
ENST00000437471.1 0 0 0 0 0
ENST00000452685.1 0 0 0 0 0
ENST00000417638.1 0.000758 0 0.0002 0.000227 0
ENST00000442428.1 0 0 0.001029 0.000854 0.000421
ENST00000428006.1 0 0 0 0 0
ENST00000442260.1 0 0 0 0 0
ENST00000416996.1 0.0006405 0 0.000104 0 6.8e-05
ENST00000440947.1 0 0 0.001667 0.000117 0.000151
ENST00000443838.1 0 0 0 0 0
ENST00000430640.1 0 0.0333715 0 0 0
ENST00000439447.1 0 0.001067 0 0 0
ENST00000450445.1 0.0127015 0.0020485 0.138233 0 0
ENST00000430545.1 0 0.018996 0 0 0
ENST00000443359.1 0 0 0 0 0
ENST00000417577.1 0.000856 0 0 0 0
ENST00000439876.1 0.0002455 0.000999 0 0 0
ENST00000445051.1 0 0 0 0 0
ENST00000304425.3 0.0422085 0.0001035 0.005538 0.0174595 0
ENST00000427788.1 0.0006405 0.0010735 0 0.000485 0
ENST00000428597.1 0.0256455 0.02949 0.0001945 0.0077005 0
ENST00000421632.1 0.0024705 0.004805 0 0 0
ENST00000455933.1 0.012433 0.001684 0 0.000445 0
ENST00000422420.1 0.000343 0 0 0.0021885 0
ENST00000435092.1 0.0008325 0 0 0 0
ENST00000436786.1 0.0007705 0.0077845 0.000963 0.0031115 0
ENST00000433645.1 0 0 0 0 0
ENST00000448570.1 0 0.006054 0 0.0001815 0
ENST00000440888.1 0 0.004321 0.007887 0 0
ENST00000457037.1 0 0 0 0 0
ENST00000423440.1 0 6.2e-05 0.001508 0 0
ENST00000446754.1 0 0.0002605 0 0 0
ENST00000423326.1 0 0 0 0 0
ENST00000523363.1 0.003418 0.0013475 0.0278485 0.001032 0
ENST00000521572.1 0 0 0.008021 0.001992 0
ENST00000456198.1 0.004113 0.006117 0.021841 0.004458 0.009014
ENST00000522960.1 0.002022 0.000636 0 0 0.0014535
ENST00000425633.1 0.002006 0.0006345 0.010017 0.000573 0.008802
ENST00000448858.1 0 0 0.000664 0 0
ENST00000453396.1 0.0001095 0.00291 0.014329 9.4e-05 0.0013235
ENST00000450093.1 0.011258 0.04184 0.013765 0.0324425 0.0133205
ENST00000540066.1 0.039308 0.087308 0.035944 0.0724595 0.040462
ENST00000430787.1 0.000469 0 0 0 0.0001035
ENST00000413291.1 0 9.6e-05 0 0 0
ENST00000424177.1 0.000275 0.00014 0.0002905 0.000168 0.0005625
ENST00000426270.1 0.030786 0.005456 0.000843 0.004641 0.0013905
ENST00000442432.1 0.017274 0.0039175 0.0009635 0.0033605 0.0001585
ENST00000450864.1 0 0 0 0 0.000321
ENST00000421855.1 0 0 0 0 0
ENST00000420315.1 0.0015105 0 0 0 0
ENST00000433357.1 0.0191745 0 0.0170255 0.0090825 0.0008385
ENST00000432139.1 0.003275 0 0.0005765 0.003139 0.000751
ENST00000449144.1 0.0001685 0 0 0 0
ENST00000422764.1 0 0.001424 0 0 0
ENST00000444956.1 0.001246 0.000594 0.0006355 0.000687 0
ENST00000454429.1 0.005015 0.0061315 0.00254 0.0027935 0
ENST00000414426.1 0.000691 0 0.000325 0 0.000272
ENST00000425532.1 0 0 0 0 0
ENST00000448245.1 0 0.0001215 0 0.0002915 0
ENST00000426058.1 0 0 0 0 0
ENST00000439960.1 0.0004575 0 0.0063015 0 0
ENST00000436360.1 0 0 0 0 0
ENST00000453642.1 0 0 0 0 0
ENST00000438244.1 0 0 0 0 0
ENST00000454187.1 0 0 0 0 0
ENST00000421828.1 0.0092715 0.008346 0.036135 0.003804 0.0078765
ENST00000416454.1 0.002819 0.0021665 0.0248375 0.0027685 0.0053045
ENST00000423809.1 0 0.0009945 0 0 0
ENST00000544078.1 0.0013955 0.001097 0.0022045 0.0017135 0.004835
ENST00000434627.1 0.024038 0.021043 0.0606015 0.02888 0.296884
ENST00000431804.1 0.023633 0.010741 0.013687 0.022117 0.0067065
ENST00000457044.1 0 0 0 0.0009835 0
ENST00000428948.1 0.0003355 0.0002905 0 0.0003225 0
ENST00000425499.1 0.0010435 0.0007465 0.0079615 0.0080125 0.0008425
ENST00000431981.1 0.0706865 0.106775 0.0268645 0.062766 0.0717985
ENST00000443779.1 0.002126 0 0.0130795 0.0009665 0.0006605
ENST00000433838.1 0 0 0 0 0
ENST00000417311.1 0.002043 0.001789 0.0049085 0.001378 0.0010685
ENST00000426015.1 0.005908 0.006138 0.006791 0.001661 0.000507
ENST00000509911.2 0 0.010384 0 0 0
ENST00000426358.1 0.00027 0.0013905 0 0 0.001727
ENST00000429493.1 0.269757 0.377644 0.20906 0.138617 0.21902
ENST00000430809.1 0.0422585 0.01355 0.018652 0.052944 0.0310655
ENST00000426946.1 0.0025775 0.000815 0 0.0004515 0.0032545
ENST00000452923.1 0 0 0 0 0
ENST00000413915.1 0.297412 0.101244 0.196764 0.192167 0.249298
ENST00000422554.1 0 0 0 0 0
ENST00000444791.1 0 0.001388 0.0003895 0.0013565 0
ENST00000427327.1 0 0 0 0 0
ENST00000423499.1 0 0 0 0 0
ENST00000433614.1 0 0 0 0 0
ENST00000432614.1 0 0 0 0 0.0002415
ENST00000445963.1 0 0 0 0 0
ENST00000411776.1 0 0 0 0 0
ENST00000450779.1 0 0 0 0 0
ENST00000440883.1 0 0 0 0 0.000181
ENST00000419990.1 0 0 0 0 0
ENST00000538713.1 0 0 0.0006065 0 0
ENST00000415013.1 0 0 0 0 0
ENST00000377613.3 0.029429 0.061477 0.106246 0.010731 0.001028
ENST00000355952.4 0.0201415 0.062307 0.04192 0.0016455 0.000852
ENST00000454645.1 0.0193625 0.020285 0.0235065 0.004489 0.002413
ENST00000425632.1 0 0 0 0 0
ENST00000450520.1 0.000174 0.001453 0.0012485 0 0.0005945
ENST00000455995.1 0.000798 0.016009 0.001678 0.000305 0.006759
ENST00000453998.1 0.0032675 0.0242565 0.009722 0.0009935 0.024915
ENST00000439245.1 0 0 0 0 0
ENST00000453946.1 0 0 0 0 0
ENST00000453939.1 0 0.000704 0 0 0.0102255
ENST00000447613.1 0 0.000532 0 0 0.010933
ENST00000450911.1 0 0 0.0003505 0 0
ENST00000439824.1 0 0 0 0 0
ENST00000425493.1 0 0.000142 0 0 0.000892
ENST00000435586.1 0.002689 0.025686 0.008429 0.0006135 0.0006155
ENST00000428895.1 0.0015355 0.0022845 0.003232 0 0
ENST00000425309.1 0 0.035037 0 0 0
ENST00000419207.1 0 0 0 0 0
ENST00000377547.3 0 0.000731 0.0013985 0 0.020445
ENST00000421848.1 0.095474 0.0992525 0.0269145 0.10742 0.041973
ENST00000441101.1 0 0 0 0 0
ENST00000443347.1 0.0020745 0.0015005 0.0001105 0.002072 0
ENST00000399894.2 0 0.000466 0.0005525 0 0.000414
ENST00000439760.1 1.9e-05 0.0004305 0.000629 0 8.8e-05
ENST00000417850.1 0 0.001086 0.0003465 0.0012075 0
ENST00000442207.1 0 0 0 0 0
ENST00000425742.1 0.0303565 0.056877 0.00667 0.048656 0.131389
ENST00000418666.1 0.001232 0.0021355 0.000787 0.000859 0.000443
ENST00000416205.1 0 0 0 0 0
ENST00000452477.1 0.0560005 0.059111 0.019796 0.0563195 0.0267885
ENST00000438072.1 0 0.0017565 0.0019195 0 0
ENST00000448491.1 0 0.001168 0.00171 0.000225 0
ENST00000377518.3 0.014958 0.0529255 0.161382 0.0023645 0.000495
ENST00000429818.1 0.0128285 0.0610655 0.0008635 0 0.0006215
ENST00000412631.1 0 0.002563 0 0 0
ENST00000430302.1 0.0274795 0.0250205 0.328698 0.0163895 0.0003685
ENST00000428709.1 0 7.95e-05 0 0 0.0003885
ENST00000450704.1 0.0001065 0.005064 0 0 0
ENST00000446626.1 0.001846 0.019896 0.006571 0.000526 0.0002225
ENST00000420615.1 0 0.0359855 0.0002925 0 0.0004465
ENST00000366195.2 0 0 0 0 0
ENST00000377512.1 0 0 0 0 0
ENST00000418603.1 0 0 0.000202 0 0
ENST00000448485.1 0 0.003539 0.0003895 0.0013565 0
ENST00000427509.1 0 0 3.2e-05 0.003926 0
ENST00000424345.1 0.0345995 0.157702 0.000687 0.0706025 0.020644
ENST00000452184.1 0.0069025 0.006971 0 0.000591 0
ENST00000438699.1 0 0.0006965 0 0.000588 0
ENST00000445604.1 0.0213205 0.015119 0.04926 0.0041405 0.0008865
ENST00000415872.1 0.0001625 0 0 0 0
ENST00000542122.1 0.000179 0.001006 0.000185 0.0001095 0
ENST00000446288.1 0 0 0 0.0003655 0
ENST00000439342.1 0 0 0 0 0
ENST00000426350.1 0.0001425 0.000555 0.0001545 8.2e-05 0.0008935
ENST00000315293.2 0.012628 0.000454 0 0.0385535 0.000722
ENST00000441326.1 0 0.000984 0.00039 0.001358 0
ENST00000431077.1 0 0 0 0 0
ENST00000417843.1 0.0052025 0.0331395 0.0005145 0.0062695 0.027447
ENST00000366322.2 0.006632 0.03725 0.000903 0.0067925 0.0114025
ENST00000416011.2 0.0004485 0.0140785 0 0 0.0001945
ENST00000412376.1 0.000242 0.06444 0.000181 0.0004625 0.003884
ENST00000416700.1 0 0.007789 0 0 0
ENST00000421142.1 0.0001645 0.0013035 0 0 0.0001245
ENST00000537313.1 0 0.0009825 0 0.0001095 0
ENST00000436889.2 0.0567425 0.051162 0.021826 0.061264 0.037096
ENST00000425587.1 0.001556 0.0190405 0.000303 0.002909 0
ENST00000419576.1 0 0.00058 0 0.0002225 0
ENST00000429953.1 0 0 0 0 0.000551
ENST00000414223.1 0 0 0 0 0.0003685
ENST00000420855.1 0 0 0 0 0
ENST00000417887.1 0 0.000435 0 0 0.000122
ENST00000446984.1 0.0009435 0.0074935 0.0019015 0.0015325 0.011385
ENST00000434656.1 0 0 0 0 0
ENST00000413269.2 0 0 0 0 0
ENST00000432148.1 0 0 0 0 0
ENST00000446290.1 0 0.0002655 0 0 0
ENST00000442103.1 0 0 0 0 0
ENST00000457328.1 0 0.008024 0.0219575 0 0
ENST00000429567.1 0 0 0 0 0
ENST00000439418.1 0 0 0.0002405 0 0
ENST00000453410.1 0 0 0.000126 0 0
ENST00000526458.1 0 0 0.0008755 0 0
ENST00000414515.1 0.0009735 0.0004285 0.0007555 0.008176 0.0012275
ENST00000451488.1 0 0 0 0 0
ENST00000377178.3 0.0002 0.000368 0.0004845 0.001433 6.6e-05
ENST00000535188.1 0.004056 0.000403 0.0041115 0.0081685 0.001209
ENST00000448377.2 0 0 0 0 0
ENST00000420573.1 0 0 0 0 0
ENST00000436491.1 0 0 0 0 0
ENST00000415119.1 0 0 0 0 0
ENST00000500555.1 0.0003735 0 0.00014 0 0
ENST00000427901.1 0.0455145 0.005739 0 0.0285465 0.000545
ENST00000451596.1 0 0 0 0 0
ENST00000436054.1 0.000116 0 7.5e-05 4.35e-05 0
ENST00000451152.1 0.0011435 0 0.000876 0.000315 0
ENST00000423171.1 0 0.000453 0 0 0
ENST00000449235.1 0 0 0 0 0
ENST00000453787.1 0 0.0001325 0 0.001562 0.0001945
ENST00000422909.1 0 0 0 0 0
ENST00000423681.1 0 0 0 0 0
ENST00000417576.1 0 0 0.0453605 0 0
ENST00000455609.1 0.0019285 0.001825 0.0003935 0.0011485 0.002962
ENST00000455336.1 0.014834 0.0117245 0.0038815 0.0202315 0.0064935
ENST00000455583.1 0 0 0 0 0
ENST00000412654.1 0 0 0 0 6.1e-05
ENST00000415172.1 0 0.000494 0.000912 0.00162 0
ENST00000439145.1 0 0 0 0 0
ENST00000424980.1 0 0 0 0 0
ENST00000413352.1 0 0.0003655 0 0 0
ENST00000448475.1 0 0 0 0 0
ENST00000417801.1 0 0 0 0 0
ENST00000397864.2 0 0.000195 0.0009305 0 0
ENST00000437181.1 0.0003135 0 0.000865 0.0005215 0
ENST00000413050.1 0 0 0.0003755 0.0002825 0
ENST00000427387.1 0 0 0 0 0
ENST00000457558.1 0 0.0001955 0.0002615 0 0
ENST00000436084.1 0 0 0 0 0
ENST00000422010.1 0 0.0002685 0 0.0001545 0
ENST00000416473.1 0.002418 0 0.00417 0.003416 0.00054
ENST00000458111.1 0.0005115 0 0.0001955 0 0.000354
ENST00000524818.1 0 6.9e-05 0.0004855 0.0002445 0.002759
ENST00000531661.1 0.016509 0.0160425 0.0050985 0.0074915 0.012412
ENST00000499139.1 0.0039265 0.0004565 0.001916 0.001161 0.0006695
ENST00000458016.1 0 0 0 0 0
ENST00000439378.1 0.000841 0 0 0 0
ENST00000417672.1 0 0 0 0 0
ENST00000412069.1 0.000617 0 0 0.0006415 0
ENST00000421734.1 0 0 0 0 0
ENST00000448389.1 0.0009305 0.0003955 0 0 0
ENST00000423515.1 0 0 0 0 0
ENST00000419815.1 0 0 0 0 0
ENST00000447148.1 0 0 0 0 0
ENST00000418478.1 0.000841 0.000721 0 0 0
ENST00000439544.1 0 0 0 0.001221 0
ENST00000443630.1 0 0 0 0 0
ENST00000456242.1 0.000414 0.0003905 0.0002455 0.0027755 0
ENST00000438582.1 0 0 0 0 0
ENST00000443163.1 0 0 0 0 0
ENST00000415801.1 0.045854 0 0.0001565 0.0019785 0
ENST00000431813.1 0.000554 0.0021495 0.005686 0.0004895 0.0016715
ENST00000411992.1 0 0 0 0 0
ENST00000399186.2 0 0 0 0 0
ENST00000447524.1 0.016481 0 0 0 0
ENST00000418343.1 0 0 0 0 0
ENST00000544644.1 0 0 0 0 0
ENST00000421482.1 0 0 0 0 0
ENST00000439796.1 0.0052345 0 0.0267565 0.002658 0
ENST00000456944.1 0.0099945 0.0007285 0.049727 0.008143 0.0013635
ENST00000429700.1 0.010773 0.000679 0.024192 0.008026 0.000441
ENST00000444374.1 0 0.34692 0.037411 0 0
ENST00000421297.1 0.000279 0.001427 0 0 0
ENST00000442086.1 0 0 0 0 0
ENST00000446201.1 0 0 0 0 0
ENST00000426593.1 0 0 0 0 0
ENST00000425666.1 0 0 0.0001015 0 0
ENST00000436671.1 0 0 0 0 0
ENST00000427523.1 0 0.0004385 0.000782 0 0
ENST00000449990.1 0 0 0 0 0
ENST00000429044.1 0 0 0 0 0
ENST00000427745.1 0 0 0 0.0018835 0
ENST00000423380.1 0.0011685 0.00022 0.0023225 0.008152 0.00192
ENST00000439438.1 0 0 0 0 0
ENST00000457976.1 0.0010545 0 0.0036495 0.0042995 0.0011705
ENST00000423719.1 0.000105 0 0.001751 0 0.0005105
ENST00000437389.1 0.0005015 0 0.000341 0 0
ENST00000414768.1 0 0 0 0 0
ENST00000421595.1 0 0 0 0 0
ENST00000442072.1 0.0043345 0 0.0028935 0.0057385 0.0016385
ENST00000367276.4 0 0 0.000496 0.000502 0
ENST00000417983.1 0 0 0 0 0
ENST00000416438.1 0 0 0.0002205 0 0
ENST00000438322.1 0 0 0 0.0003495 0
ENST00000430945.1 0 0 0 0 0
ENST00000421234.1 0 0.00091 0.0003305 0 0
ENST00000444476.1 0 0.0063215 0.001107 7.25e-05 0.0002485
ENST00000415471.1 0 0 0.0019515 0 0
ENST00000434944.1 0 0 0 0 0
ENST00000457003.1 0 0 0 0 0
ENST00000428958.1 0 0.0027775 0 0.0004675 0.0008315
ENST00000366188.2 0.003391 0.000875 0 0.007134 0.0002925
ENST00000443716.1 0.0012505 0 0 0.0017805 0.000374
ENST00000445280.1 0.0153395 0.005528 0.005255 0.0062215 0.0039025
ENST00000434312.1 0.0722845 0.067108 0.007742 0.024819 0.0709005
ENST00000443771.1 0 0 0.005723 0 0
ENST00000454594.1 0 0 0 0 0
ENST00000453045.1 0.0002555 0 0 0.000231 0
ENST00000416309.1 0.0006715 0.00037 0 0 0.0019845
ENST00000454869.1 0.023518 0.024751 0.0084595 0.0082285 0.0562395
ENST00000417264.1 0 0 0 0 0
ENST00000452148.1 0.075394 0 0.181598 0.0899875 0
ENST00000437846.1 0 0.001042 0.001046 0.001523 0.0026225
ENST00000416455.1 0.0007615 0.000753 0.0010875 0.0016315 0.000808
ENST00000439872.1 0.000362 0 0 0.001371 0
ENST00000423075.1 0.0025705 0.001042 0.0001945 0.002422 0.001046
ENST00000433644.1 0.0670335 0.005989 0.0184355 0.0091345 0.051054
ENST00000419620.1 0 0 0 0 0
ENST00000422343.1 0.001127 0 0 0.004605 0
ENST00000433656.1 8.95e-05 0.000761 0.002046 0.000179 0.000532
ENST00000412446.1 0.0135295 0.002112 0.0189625 0.0033625 0.0037305
ENST00000429781.1 0.005723 0.0014205 0.003634 0.001939 0.0029005
ENST00000427259.1 0.0584825 0.0037095 0.014041 0.0025115 0.0040125
ENST00000448465.1 0.0368385 0.0688835 0 0.0771315 0
ENST00000321517.3 0.0150085 0.0079805 0.011738 0.011715 0.009181
ENST00000412122.1 0 0.0012305 0.0016135 0 0
ENST00000432783.1 0 0 6.55e-05 0 0
ENST00000448857.1 0.0008475 0 0 0.002498 0.000334
ENST00000422818.1 0 0 0 0.0007575 0
ENST00000423924.1 0 0 0.0786035 0 0
ENST00000442849.1 0.0001945 0 0.0016335 0 0.000355
ENST00000504063.1 0.00872 0.0028265 0.497831 0.009521 0.003809
