filename	NHEK	K562	HELAS3	GM12878	H1HESC
ENST00000449828.1	0	0	0	0	0
ENST00000423208.1	0	0	0	0	0.229739
ENST00000424539.1	0	0	0	0	0
ENST00000544329.1	0	0.013043	0.093291	0.0107035	0.128619
ENST00000423329.1	0	0	0	0	0
ENST00000435429.1	0	0	0.0273605	0	0.045956
ENST00000447529.1	0.00269933	0	0	0	0
ENST00000471993.1	0	0	0	0	0
ENST00000512517.1	0.00512967	0.0061565	0.002027	0.098285	0.0043
ENST00000501725.2	0	0.0054	0	0	0
ENST00000523528.1	0.0103457	0	0.090231	0.004523	0
ENST00000500636.2	0.016633	0.0110945	0	0.0525185	0.0319715
ENST00000510339.1	0	0.62738	0.005214	0.0012765	0.003672
ENST00000426607.1	0	0	0	0	0
ENST00000415959.1	0.002888	0.0029935	0	0	0.0292015
ENST00000545308.1	56.334	350.051	511.709	128.43	213.561
ENST00000533329.1	0.002928	0	0	0.009247	0.01335
ENST00000523626.2	0.448385	2.76757	2.02159	1.0115	0.765896
ENST00000424308.1	0.0291443	0.019371	0.0432185	0.549886	0
ENST00000436529.1	0.115945	0.198757	0.463685	0.159233	0.20218
ENST00000502606.1	0.00152467	10.9305	0.0410885	0	0.004791
ENST00000383795.1	0.0216383	0.0034435	0.0584225	0	1.3077
ENST00000513617.1	0	0	0	0.541305	0.013049
ENST00000513859.1	0	0	0	0	0
ENST00000510229.1	0	0	0	0	0
ENST00000427828.1	0	0	0	0	0
ENST00000535639.1	0.881758	0.104453	0.672342	9.12757	0.647753
ENST00000439928.1	0	0	0	0.079685	0.033686
ENST00000427949.1	0	0	0	0	0
ENST00000438839.1	0	0.020744	0	0	0
ENST00000424417.2	0	0	0	0.007557	0
ENST00000460993.1	0	0	0	0	0
ENST00000504916.1	0	0.0443335	0	0.008558	0.006643
ENST00000500318.1	0.00583133	0.0095715	0.023783	0.044807	0
ENST00000417917.1	0.00297333	0.011022	0.118759	0.01975	0.518953
ENST00000511329.1	0.0101583	0.0526555	0.024386	0.11521	0
ENST00000500537.2	0	0	0	0	0.0483145
ENST00000414529.1	0.116625	0.03503	0.344035	0.018517	0.0470175
ENST00000500779.2	0.051981	0.0230605	0.346545	0.117639	0.0803345
ENST00000438608.1	1.72435	10.295	4.61881	4.14166	0.436963
ENST00000533109.1	0.811039	0	2.70266	0	0.0329185
ENST00000425419.1	0	0	0	0	0
ENSTR0000430235.1	0	0	0	0	0
ENST00000510459.2	0	0	0	0	0.162523
ENST00000450840.1	0	0	0	0	0
ENST00000503959.1	0	0	0	0	0
ENST00000511219.1	0	0	0	0.0120615	0.036642
ENST00000428818.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000415629.1	0	0	0	0	0
ENST00000426519.1	0	0.852742	0	0.414432	0
ENST00000438619.1	0	0	0	0	0
ENST00000425309.1	0.38294	0.0126045	0.113585	1.69144	0.230155
ENST00000415848.2	0.00323433	0	0.0009775	0.0012615	0.0022295
ENST00000451940.1	15.9664	29.5268	12.753	21.6401	14.4106
ENST00000502518.1	0	0	0	0	8.53399
ENST00000418907.1	0.00406567	0.0077145	0.003487	0	0
ENST00000500219.1	0.668755	0	0.0236675	0.105976	0.979499
ENST00000512319.1	2.40847	8.4085	9.89255	10.3686	5.82634
ENST00000427619.1	0.104747	0.125389	0.007603	0	0.710983
ENST00000414309.1	0.015748	0.036731	0.109729	0	0.069784
ENST00000439719.1	0.607507	0.0612135	0.368724	0.484689	0.220173
ENST00000438509.1	0.0326187	0	0.243511	0.012108	0.960464
ENST00000450983.1	0.023637	0.023979	0	0	0
ENST00000437737.3	0.0235053	5.41132	0.012281	0.131721	0.044679
ENST00000496842.1	0.0596827	0.642881	2.81758	0.300268	0.253539
ENST00000471553.1	0	0	0	0	0
ENST00000504817.1	0	0	0	0	0.0165395
ENST00000480386.1	0	0.008442	0	0	0
ENST00000418918.1	0.0916583	0.224686	0.078705	1.03685	15.9231
ENST00000513419.1	0.0724473	0	0	0	0.0063355
ENST00000417708.1	0.997792	2.09362	0.680297	1.13001	4.18918
ENST00000512209.1	0	0.62738	0.005214	0.0012765	0.003672
ENST00000429808.1	0.021321	0.003261	0.035662	3.63746	0.055365
ENST00000524309.1	0	0	0	0	0
ENST00000429929.1	0.010854	0.099956	0.0462145	0.247714	0.0232735
ENST00000427509.1	0.539634	0.511589	1.10732	4.48194	0.0143125
ENST00000451962.1	0.0500663	0.0491225	0	0	0
ENST00000481221.2	5.72479	27.2979	23.4105	19.3471	6.10803
ENST00000416509.1	0	0	0	0	0
ENST00000451610.1	0	0	0	0	0
ENST00000485974.1	0.144464	0.436166	0.543955	0.237497	0.433366
ENST00000320372.9	0	0.0015565	0	0	0
ENST00000503629.1	0.850368	0.240413	0.319623	0.416438	0.365278
ENST00000515608.1	0.0404183	0.296413	0.139811	0.464106	0.375684
ENST00000502419.1	0	0.0286265	7.16687	0.0059555	0
ENST00000514519.1	0.0115537	0	0	0	0
ENST00000501209.1	0.00329333	0.019944	0.0414585	0.0353035	0.135051
ENST00000513309.1	0.00385267	0	0	0.0276585	0.0337445
ENST00000441820.1	0.0567947	0	4.36522	0.0139125	0.03596
ENST00000452952.1	0.0497437	0.0456775	0.04953	0.005458	0
ENST00000451742.1	0.00335933	0.388565	0	0.1225	0.457155
ENST00000450653.1	0	0	0	0.16533	0
ENST00000493124.1	0	0	0	0	0
ENST00000514409.1	4.16741	3.28666	1.36086	5.01202	1.15039
ENST00000526509.1	0	0	0	0	0
ENST00000417609.1	0	0	0.028688	0	0
ENST00000451511.1	0	0	0.028688	0	0
ENST00000452842.1	0	0	0	0	0
ENST00000475953.1	249.309	347.774	318.764	176.423	285.63
ENST00000472323.1	0	0	0.006695	0	0
ENST00000497854.1	0	0	0	0	0
ENST00000460586.1	0	0	0.006842	0	0
ENST00000482003.1	0.104499	0.846819	0	0	0
ENST00000470024.1	0	0.00603	0	0	0
ENST00000244820.2	0.0759777	0.0073085	0.136612	0.0251265	0.145491
ENST00000496886.1	0.129798	0.291123	0.576712	1.21196	0.175938
ENST00000529908.1	0.361335	0.0098395	0.081595	0.004937	2.5031
ENST00000397787.1	0	0	0.0080105	0	0
ENST00000430820.1	0.038928	0.192517	0	0.117091	0.042761
ENST00000430941.1	0	0.0343505	0	0	0
ENST00000453810.1	0.0115283	0	0.0152365	0	0
ENST00000440874.1	0.152072	0	0.234368	0.160086	0.045053
ENST00000450675.1	0	0	0	0	0
ENST00000340444.1	0.00320933	0	0.0991825	0	0
ENST00000460597.1	0	0	0	0	0
ENST00000471222.2	0.0432027	0	0.0139535	0	0
ENST00000504509.1	0.101539	0	0	0.0357845	0.087593
ENST00000419809.1	0.0233313	0	0	0	0
ENST00000382166.2	0	0	0.129096	0	0
ENST00000500009.2	0	0.0044555	0.003209	0.230028	0.009505
ENST00000451775.1	0.458883	0.681306	4.37993	0.692659	1.31293
ENST00000450686.1	0.163274	0.861116	0.299436	0.488651	0.0799955
ENST00000473434.1	0.00708033	0	0	0	0
ENST00000506819.1	0.0286713	0.041498	0	0	0.108757
ENST00000442700.1	0	0.765462	0	0	0
ENST00000430721.1	0.793695	1.63192	0.821678	1.14775	0.451929
ENST00000430842.1	0	0	0	0	0
ENST00000442821.1	0	0	0.012971	0	0
ENST00000430963.1	2.68571	5.59673	3.28941	3.88736	3.04179
ENST00000452501.1	0	0	0.049453	0	0.0405305
ENST00000453832.1	0	0.004432	0.4842	0.555129	0
ENST00000440522.1	0	0	0	0.009666	0
ENST00000452622.1	0.0528893	0.106999	0.215799	0.085925	0.123019
ENST00000453953.1	0.03325	0	0	0.051176	0
ENST00000452864.1	1.27809	1.6458	2.3411	1.76346	0.996841
ENST00000440885.1	0	0	0	0	0
ENST00000484698.1	0.346234	0.107765	0.188311	0.156379	2.14741
ENST00000432910.1	0.212521	0.003304	0	0.050546	0
ENST00000502209.2	0	0.763077	0	0	0
ENST00000431700.1	0.00729167	4.17963	1.33597	0.947101	0.0015425
ENST00000443800.1	0.723798	0.668314	0.447887	0.218787	0.413739
ENST00000430853.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000453601.1	0.058809	0.00767	0.0612845	0.077732	1.58012
ENST00000453722.1	8.29635	0	1.96151	1.27209	0.289766
ENST00000440412.1	0.00239967	0	0	0	0.0064875
ENST00000464612.1	12.7513	39.1473	23.4471	23.8802	13.953
ENST00000451302.1	5.65039	15.8808	2.80383	16.3151	3.19794
ENST00000452996.1	0	0	0.0145285	0	0
ENST00000451786.1	1.88159	2.17767	6.72355	8.93227	0.986676
ENST00000472367.1	249.309	347.774	318.764	176.423	285.63
ENST00000495357.1	0	0	0	0	0.0315035
ENST00000420821.1	0.00323433	0	0.0009775	0.0012615	0.0022295
ENST00000443811.1	0.00315833	0	0	0	0
ENST00000452402.1	0.0757067	0.079367	0.113155	0.236399	0.324548
ENST00000440665.1	6.23927	3.47945	2.80849	1.78641	1.33777
ENST00000440786.1	0	0	0	0	0
ENST00000450224.1	0.00151233	0	0	0	0
ENST00000440763.2	0.00122267	0	1.3215	0.003306	0.00237
ENST00000498624.1	0.223826	0.0055355	0	0.009758	0
ENST00000420832.1	0.0460937	0.133467	0.295701	0.506993	0.111262
ENST00000443701.1	0.0933623	0.378875	1.07173	0.146332	0.396747
ENST00000431722.1	0	0.117819	0	0.0089295	0.0855985
ENST00000540864.1	40.3065	43.4334	2.96203	165.755	0.0467465
ENST00000430633.1	3.72936	1.27016	3.25739	1.38474	4.15523
ENST00000454712.1	0	6.70192	0.0226855	1.18799	0.052446
ENST00000454833.1	1.84924	1.79638	0.699165	0.872127	8.29394
ENST00000441644.1	0.0489337	0.428154	0.43365	0.278374	0.178259
ENST00000477702.1	0.677214	0.766141	0.123368	1.0178	1.44388
ENST00000441765.1	12.2343	10.6366	7.49218	5.41713	8.72409
ENST00000499603.1	0.0903957	0.758339	0.640558	0.491978	0.126377
ENST00000487624.1	0	0	0	0.003442	0
ENST00000499966.1	0.473668	0.0057195	0.84032	0.175727	0.002305
ENST00000474798.1	0.0285187	0	0	0	0
ENST00000507929.2	0.0131903	0	0	0.016011	98.6771
ENST00000420601.1	0	0.0702255	0.014005	0	0
ENST00000432701.1	0	0.0031205	0.383418	0.00619	0.256802
ENST00000432822.1	0	0	0	0	0
ENST00000443712.1	0.190395	0.625671	0.13341	0.108041	0.028065
ENST00000540875.1	0.01183	0	0	0	0
ENST00000443833.1	0.004178	0	0	0	0
ENST00000467912.1	0.005596	0	0.001799	0	0.0263525
ENST00000455933.1	0.133719	0	1.10237	1.11959	0.003612
ENST00000442865.1	0.0435183	0.769786	0.430469	0	0.243535
ENST00000454965.1	0	0	0	0	0
ENST00000441776.1	0	0	0	0	0
ENST00000453876.1	3.80333	2.53423	7.84116	0.194962	0.594575
ENST00000450004.1	0	0	0.035002	0.0199125	0
ENST00000452787.1	0.144719	0.015267	0.0546335	0.0174445	0.0028395
ENST00000450246.1	0.075347	0	0	0	0
ENST00000476987.1	0	0	0	0	0
ENST00000451698.1	0	0	0	0	0
ENST00000421943.1	0.004339	0	0.0601235	0.0089795	0.0066185
ENST00000432833.1	0.0144423	0	0	0	0
ENST00000443602.1	0.619862	0.0316125	0.375089	0.438654	0.536127
ENST00000444933.1	0	0	0	1.35967	0
ENST00000540886.1	0.002805	0.0017395	0.0150705	0.00166	0.293477
ENST00000430534.1	0	0	0	0	0
ENST00000454613.1	0.424566	7.10591	2.47521	1.03037	0.0530375
ENST00000443965.1	0.145208	0.0566395	0.0110265	0.427636	0.0263155
ENST00000431986.1	0	0	0.0098295	0	0
ENST00000430776.1	0	0.020514	0	0	0
ENST00000442876.1	0	0	0	0	0
ENST00000430897.1	0	0	10.8957	0	0
ENST00000441666.1	0	0	0	0.100609	0
ENST00000440456.1	0.0533947	0.22787	0.112993	0.127289	0
ENST00000440698.1	0	0	0.0010595	0.0040825	0.227335
ENST00000451467.1	0	0	0	0	0
ENST00000499625.1	0.00735433	0.0314865	0.267707	0.796253	0.005798
ENST00000440796.2	0	0.0384225	0	0	0.012857
ENST00000485347.1	0	0	0.015801	0	0
ENST00000485422.3	0.0515447	0.072763	0.116486	0.041882	0.0819405
ENST00000543922.1	0	0.0045765	0.031757	0.0669875	0.04064
ENST00000434901.1	0	0	0	0.109898	0
ENST00000530733.1	0.005413	0	0	0	0
ENST00000420502.1	0.004679	0.372768	21.8792	0.009885	2.3707
ENST00000433933.1	0.0699147	1.5259	0.008862	0.0459735	0
ENST00000420865.1	0	0.079579	0	0.44406	0.055702
ENST00000442403.1	0.107345	0	0.459842	0.011698	0
ENST00000420721.2	0	0	0	0.0034635	0
ENST00000430545.1	0	0	0	0.506052	0
ENST00000430666.1	0.116625	0.03503	0.344035	0.018517	0.0470175
ENST00000431997.1	0	0	0	0.010326	0.014589
ENST00000440104.1	0	0	0	0	0
ENST00000454745.1	0.751243	1.12445	0.91723	1.8251	7.63872
ENST00000430787.1	0.000988667	0.0042225	0.012933	0	0
ENST00000455811.2	0.231232	0.0085595	0.0601865	0.060082	0.592437
ENST00000478824.1	0.000919333	0.0034205	0.0015735	1.30381	0.036534
ENST00000450026.1	13.2206	17.1829	21.1656	11.3148	24.3736
ENST00000451478.1	0	0.0042565	0.010901	0	0.104282
ENST00000495159.1	0.059214	0	0	0.0124185	0
ENST00000531701.1	0.00877533	0	0.141253	0	0.138512
ENST00000433702.1	0	0.0053675	0.0149505	0.002749	0
ENST00000420513.1	11.4406	15.6015	22.7893	1.67234	6.71546
ENST00000420634.1	0	0	0	0	0
ENST00000421965.1	0.0264863	0	0	0	0
ENST00000540545.1	0	0	0	0	0
ENST00000456813.1	0.378299	0.124673	0.503454	0.422598	0.239765
ENST00000420876.1	0.00273333	0.005543	0.424297	0.008347	0
ENST00000444955.1	0	0.0179535	0.006821	0.028025	0.0500895
ENST00000432976.1	0	0.0031675	0.0753595	0.0063955	0
ENST00000455845.1	0	0	0	0	0.105938
ENST00000467945.1	0.00320433	0.0056355	0.005673	0.854975	0
ENST00000454635.1	2.33927	11.8173	49.3652	0.402249	0.730946
ENST00000455966.1	0.0754813	0.165756	0.09293	0.69837	0.179137
ENST00000430677.1	0	0.006761	0.028861	0	0.024995
ENST00000466856.1	0	0	0	0	0
ENST00000454877.1	0	0	0	0.0918655	0
ENST00000452336.1	0	0	0.007205	0	0
ENST00000440357.1	0.002068	0	0.0013175	0	0.0508975
ENST00000451126.1	0.009915	0	0	0.0169315	0
ENST00000452578.1	0	0	0	0.065255	0.834597
ENST00000451368.1	0	0	0.007878	0	0.056224
ENST00000333854.2	0.061115	0.051196	0.1184	0.0060445	0.582954
ENST00000485006.1	0	0	0	0	0.0135215
ENST00000488999.1	0	0.0034305	0	0.005631	0
ENST00000532922.1	0.01464	0.0106585	0.319296	0.0084795	0.0323935
ENST00000420766.1	0.00152867	0.0086635	0	0.020647	0.010456
ENST00000432866.1	0	0	0.018271	0	0
ENST00000455614.1	0	0.0126775	0	0	0
ENST00000444966.1	0.020353	0.718264	0.269272	0.128383	0.028282
ENST00000431656.1	0	0	0	0	0
ENST00000432987.1	0	0	0	0	0
ENST00000466625.1	0	0	0	0.554843	0
ENST00000440005.1	0.375838	0.009594	0.124465	0.0047025	1.79154
ENST00000455977.1	0	0	0	0	0
ENST00000441457.1	0	0	0	0	0
ENST00000451016.1	0.00232933	0	0	0	0
ENST00000452347.1	5.65039	15.8808	2.80383	16.3151	3.19794
ENST00000453678.1	0	0	0	0	0.0039215
ENST00000452468.1	0.009598	0	0	0	0.0064875
ENST00000521801.1	0	0	0	0	0
ENST00000362058.2	5.25919	15.51	6.49631	4.25669	6.62496
ENST00000354752.4	0.009781	0.0832635	0.079337	0.08128	0.823863
ENST00000399447.2	0.287865	0.832061	0.968886	4.97549	0.203782
ENST00000374014.3	0	0	0	0	0
ENST00000422944.1	0.0384657	0.0838165	0.049232	0.0125575	0.002421
ENST00000376797.3	2.55441	12.5439	5.68262	7.16263	5.55904
ENST00000420403.1	0.0244403	0.66378	0	0.061558	0
ENST00000421734.1	0.00475167	0	0	0	0
ENST00000421855.1	0	0	0	0	0
ENST00000444977.1	0.0133437	0	0	0.0210715	0
ENST00000442436.1	0	0	0	0	0
ENST00000443888.1	0	0	0	0	0
ENST00000456812.2	58.6699	174.882	139.983	83.9671	73.4866
ENST00000440016.1	0	0	0	0	0
ENST00000455988.1	0.021149	0.0101205	0.010028	0.004285	0.015099
ENST00000430699.1	0	1.40167	0	0.0637405	0
ENST00000453568.1	0.123558	0	0.122077	0.0031945	0.0024205
ENST00000442534.2	0	0	0	0	0.100086
ENST00000451027.1	0	0.0042565	0.010901	0	0.104282
ENST00000440379.1	0	0	0.0227655	0	0
ENST00000489626.1	0	0	0	0	0
ENST00000450059.1	0	0	0	0	0
ENST00000510922.1	0	0	0	0	0
ENST00000521812.1	1.57463	0.0085915	0.007341	0.914798	0.0986545
ENST00000499986.3	1.26209	5.29806	1.79877	2.12373	3.2044
ENST00000520844.1	0	0	0	0	0
ENST00000423923.1	0.010543	0.0452715	0.0173965	0.038018	0.105715
ENST00000376445.3	0.139443	0.078135	0.0958695	0.157917	0.175702
ENST00000421624.1	0	0	0	0	0.103342
ENST00000433724.1	0	0	0	0	0
ENST00000421866.1	0.665929	0.335932	1.54404	1.34166	0.86739
ENST00000457803.1	0	0.017045	0.0543135	0.238594	0.189169
ENST00000433966.1	1.08571	0.0107995	0.124716	0.170016	0.041989
ENST00000420777.1	0.242455	0.002942	1.16942	0.268821	0
ENST00000443778.1	0	0	0	0.144149	0.059735
ENST00000430468.1	0	0	0	0	0
ENST00000453216.1	0.938504	2.39646	2.66017	1.84807	1.88562
ENST00000440148.1	0	0	0	0	0
ENST00000453579.1	0	0	0	0	0
ENST00000463017.1	0.0770643	0.009603	0.158071	0.324738	0.166314
ENST00000455832.3	0.000706333	0	0.0012935	4.29101	0.100252
ENST00000476569.1	0	0	0	0	0
ENST00000474149.1	0	0	0	0	0
ENST00000476425.2	0.112567	0.200041	0.0316385	0.0451295	0.173462
ENST00000380990.1	0.004052	0.0154705	0.0009975	0.017603	0
ENST00000532713.1	0.873556	0.161006	0.0012045	0	0
ENST00000543603.1	0.494794	0	0.0033545	0.021594	0.002281
ENST00000435913.1	0.013295	2.47311	1.23994	1.13778	0.003083
ENST00000412900.2	0	0	0.015276	0	0
ENST00000434703.1	0.381719	0	0.18328	0.769371	0.242445
ENST00000433614.1	0	0	0	0	0
ENST00000422966.1	0	0	0	0.263015	0
ENST00000530512.2	0	0	0	0	0.0053235
ENST00000420546.1	0.0708637	0	0.0638155	0.07725	0.0699255
ENST00000433856.1	0.001263	0	0	0.0064055	0.016157
ENST00000445956.1	0	0	0	0	0
ENST00000421998.1	0.00579067	0	0	0.025132	0
ENST00000430105.1	0.003056	0	0	0	0
ENST00000431557.1	0.0745853	0	0.023068	0	0.0070925
ENST00000454305.1	0.307846	0	0	0.073885	0.263802
ENST00000442326.1	0.00321967	0	0	0.21402	0
ENST00000456967.1	0.137966	0.329166	0.231994	0.392272	0.201844
ENST00000453348.1	0	1.39712	2.88795	0.224994	0
ENST00000440038.1	3.19809	21.9282	3.84962	3.63813	25.3188
ENST00000464359.1	0	0	0	0.0093665	0
ENST00000521955.1	0	0.0264775	0	0	0.00968
ENST00000532845.1	1.13925	0.054505	1.63175	1.6136	2.83717
ENST00000423824.1	0	0	0	0	0
ENST00000530667.1	0	0	0	0.0042385	0
ENST00000445604.1	0.0477573	0.02474	0.574796	0.438794	0.980094
ENST00000420315.1	0.00334233	0	0.0400425	0	0
ENST00000422977.1	0.661749	0.769786	1.86889	0.847969	0.0639525
ENST00000421767.1	0.340922	0.831861	0.608617	0.804821	1.39381
ENST00000540226.1	0	0.0242315	0	0.28088	0
ENST00000457704.1	0	0	0	0	0
ENST00000444515.1	0.004227	0	0	0	0
ENST00000432536.1	58.6699	174.882	139.983	83.9671	73.4866
ENST00000445967.1	0	0	0	0	0
ENST00000441006.1	0.196231	1.2328	0.060338	2.69228	0.0698585
ENST00000453227.1	0.376972	0.187854	0.675967	0.238842	0.0712865
ENST00000442579.1	0.00343167	0.056027	0.10798	0.0477175	0.062408
ENST00000442567.2	0	0	0	0	0
ENST00000233139.1	0.058266	0.006156	0.002017	0.0059965	0.0139145
ENST00000413913.1	0	0.0118495	0.079591	0	0.0301455
ENST00000533945.1	0.0184633	0.0214455	0.186537	0.20108	0.0618865
ENST00000532735.1	0	0	0.0159925	0	0
ENST00000423714.1	0.263161	0.482212	0.862869	1.17841	0.215789
ENST00000411856.1	0	0	0	0	2.49456
ENST00000445615.1	0.0248037	0	0.03403	0	0
ENST00000421657.1	0.001018	0.004061	0.005134	0.0059345	0
ENST00000540237.1	0	0	0	0	0
ENST00000456505.1	0	0	0	3.55626	0.0028345
ENST00000457957.1	0	0	0	0	0.0145255
ENST00000430006.1	0.695316	0	0.0216045	0.004818	0
ENST00000444647.1	0	0	0	0	0
ENST00000432668.1	3.05579	3.21023	1.51514	3.06455	3.13635
ENST00000455416.1	0	0	0	0	0
ENST00000454327.1	0	0	0	0	0
ENST00000443679.1	0	0	0	0	0
ENST00000452028.1	0.196409	0.027878	0.0411115	0.0088415	0.0065695
ENST00000454799.2	0.137666	0.010012	0.050349	0.188544	0.377112
ENST00000522703.1	0.000938333	0	0.0115865	0	0
ENST00000510845.1	0	0	0	0.0083505	0
ENST00000412714.1	0	0	0	0	0
ENST00000412835.1	0.015865	0.616932	0.0018545	0	0.011784
ENST00000545935.1	0.332369	0.0237435	0	0.0036425	0.127896
ENST00000532625.1	0.0154333	0.0236365	0.0292575	0	0.0471475
ENST00000520646.1	0.0786783	0	0.294504	0	0
ENST00000543515.1	1.08284	3.95543	0.459428	0	0
ENST00000411746.1	0.038676	5.03134	0.162836	0.152234	0
ENST00000422515.1	2.77866	6.66481	14.4195	20.3751	8.04051
ENST00000423846.1	24.2586	46.7065	18.5499	5.76771	4.46256
ENST00000532988.1	0	0	0	0	0
ENST00000435946.1	0	0	0.0049135	0.143404	0
ENST00000423967.1	0.014939	0.076185	0.00488	2.34164	0
ENST00000433526.1	0.0367913	0.188933	0.18299	0.150513	0.151607
ENST00000444416.1	0	0	0	0	0.066036
ENST00000541579.1	0.371031	0.053921	0.501275	4.66521	0.0044185
ENST00000445868.1	0	0	0	0	0
ENST00000432558.1	0	0	0	0	0
ENST00000420579.1	0.0564043	0.102134	0.117974	1.90344	0.003589
ENST00000540369.1	0	0.0207245	0	0.0195315	0.202925
ENST00000443448.1	0	0.029554	0	0	0
ENST00000430259.1	0.358974	0.91613	0.372083	0.444636	0.417856
ENST00000441028.1	0.627866	0.023197	0.124482	0.027889	0.345189
ENST00000453128.1	0	0	0	0	0
ENST00000329536.8	3.33476	56.5495	4.06897	3.98111	0.0026395
ENST00000489428.1	0	0	0	0	0
ENST00000369989.2	0.00299367	0	0	0	0
ENST00000511703.1	0.003614	0.950345	0.0144935	0.06856	0
ENST00000499459.2	0.835212	1.12006	0.842189	0.547266	0.725179
ENST00000414903.1	0.0112447	0	0	0.002571	0
ENST00000521504.1	0.144852	0	0	0	0
ENST00000521625.1	0	0	0	0	0
ENST00000522956.1	0.00117467	0	0	0	0
ENST00000545704.1	0	0	0	0	0
ENST00000425914.1	0	0	0	0	0.0063395
ENST00000532515.1	0.00287967	0.0077225	0.001635	0.037075	0.02864
ENST00000436804.1	0	0	0.012105	0.005633	0
ENST00000531305.1	0.010052	0.0317345	0.0477195	0.02576	0.005313
ENST00000531426.1	0.00865567	0.0264515	0.0192495	0.0044405	0.028882
ENST00000520778.1	0	0	0.011489	0.0119185	0.0667295
ENST00000422405.1	0	0	0	0.108645	0.18179
ENST00000447936.1	0	0.0715195	0	0	0
ENST00000421437.1	0.00361767	0	0.006411	0.0252965	0
ENST00000446847.1	0.00882533	0.275841	0.0329465	0.084775	0.0263605
ENST00000434868.1	0.0474693	0.031441	0.0474005	0.075848	0.0992025
ENST00000420227.1	0	0	0	0	0
ENST00000541348.1	0	0	0	0	0
ENST00000444306.1	0.356461	0	0.0108405	0.347403	0.043491
ENST00000431117.1	0	0	0	0	0
ENST00000420469.1	0.000804333	0.01963	0	0	0
ENST00000457858.1	0.132298	0	0	0.0508915	0
ENST00000455317.1	0	0	0	0	0
ENST00000442007.1	1.86899	0.459098	0.936747	1.13749	1.24948
ENST00000443338.1	0	0	0	0	0
ENST00000431359.1	0	0.004381	0	0	0
ENST00000455438.1	0	0.0012785	0.0029595	0	0
ENST00000443459.1	0	0.002364	0	0.053454	0.046694
ENST00000454228.1	0.0134597	0	0.0046115	0.0047835	0.0496835
ENST00000511835.1	0	0	0	0	0
ENST00000535914.1	0.015279	0	0.0353705	0.008765	0
ENST00000522604.1	0	0	0	0.0045795	0
ENST00000523935.1	0	0	0	0	0
ENST00000413825.1	0	0	0	0	0
ENST00000533615.1	0.04771	0	0	0.0123485	0.156849
ENST00000522967.1	0	0	0	0	0
ENST00000533736.1	0.135482	0.08287	0.247606	0.232179	0.374182
ENST00000520426.1	0	0	0	0	0
ENST00000533978.1	0	0	0	0	0
ENST00000532768.1	0	0	0	0.0005655	0
ENST00000435726.1	0.0897943	0.312495	1.03788	0.138428	0.316761
ENST00000423747.1	0	0	0	0	0
ENST00000544868.1	335.575	305.63	223.874	110.76	46.1705
ENST00000434516.1	0.0125047	0.192904	0.11379	0	0.022074
ENST00000434879.1	0.0209417	0.0378505	0.029896	2.58835	0
ENST00000541359.1	0	0	0	0.0154885	0.008101
ENST00000446979.1	0	0	0	0	0.150852
ENST00000433669.1	0.009096	0.0388655	0.0167245	0.139295	0.639042
ENST00000340286.5	0.354394	1.85854	0.67377	4.09674	0.043087
ENST00000443228.1	0	0	0	0	0
ENST00000455328.1	0	0	0	0	0
ENST00000522615.1	0	0	0.0219525	0.0019275	0.000837
ENST00000523946.1	0.000691667	0.0007385	0.004502	0	0.008336
ENST00000426904.1	0	0.017045	0.0543135	0.238594	0.189169
ENST00000522857.1	0	0	0	0	0.005142
ENST00000424605.1	0.058809	0.00767	0.0612845	0.077732	1.58012
ENST00000543306.1	0.008977	0.008545	0.197683	0.0389045	0.040416
ENST00000422306.1	0.0446007	0.0085405	0.082662	0.070938	0
ENST00000423637.1	0.00675	0	0.0034805	0.0092225	0
ENST00000424968.1	0.164345	0.20255	0.543227	0.220068	0.184155
ENST00000531569.1	0	0	0	0	0.010759
ENST00000435858.1	0	0	0	0.319322	0
ENST00000422548.1	0	0	0	0.002603	0
ENST00000541007.1	0	0.002445	0.0105605	0.0010035	0.0567415
ENST00000433317.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000458727.1	0.005878	0	0	0.028416	0
ENST00000420128.1	0.175757	0.113316	0.204852	0.0197005	0.129834
ENST00000431139.1	0	0	0	0	0.0484545
ENST00000454129.1	4.06231	7.17382	8.34511	5.25245	8.7343
ENST00000430027.2	0.0222457	0.0008795	0.823655	0.0006505	0.009245
ENST00000492981.1	0	0	0.026277	0.0096515	0.009605
ENST00000500835.1	0.340684	0.466083	0.806347	1.31726	0.486367
ENST00000523704.1	0	0.571398	0	0.161822	0.18582
ENST00000523825.1	0.198856	0	0.137299	0.0075285	0
ENST00000511846.1	0	0	0	0	0.0072035
ENST00000332587.4	0.00417867	0	0.0016935	19.702	0.001793
