filename,NHEK,HMEC,AG04450,K562,MCF7,HUVEC,BJ,HSMM,HELAS3,GM12878,NHLF,H1HESC,A549,SKNSHRA,HEPG2,CSHL_WholeCell_LPA+-_15CellLines
ENST00000532061.1,0,0,0,0,0,0,0,0.363617,0,0,0,0,0,0.0116255,0,
ENST00000449660.1,0.022956,0.358387,0.014368,0.0148105,0,0.161469,0.131444,0.008153,0.137062,2.15297,0.0564845,0.0020575,0.0012165,0.000644,0.941959,
ENST00000436350.1,0.005874,0,0.024253,0.382385,0.210776,0.225641,0.032005,0.0154905,0.0433865,0,0.005819,0.166829,0.081782,0.312484,0.0383725,
ENST00000423040.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000424371.1,0.521061,0,0,0,0,0,0.479366,0.0060465,0,0.034763,0,0.0131275,0.045311,0,0,
ENST00000314140.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000543072.1,0.256833,0.310364,0.358164,1.5012,0.65632,0.654353,0.623714,0.380494,1.52685,1.19795,0.165309,1.41596,1.1105,0.750058,1.24256,
ENST00000434051.1,0.024493,0.115441,0.0171,0.214501,1.94788,0.003976,0.135468,2.4685,0.449824,0.0018705,1.3994,0.03234,0.014402,0.0329835,0.164102,
ENST00000502790.1,0.0115467,0.02391,0.006544,0.017536,0.0251855,0.0043445,0.0071885,0.0133115,0.0032985,0.01652,0.0453535,0.0103955,0.0161845,0.056749,0.004277,
ENST00000500370.1,1.00071,2.55042,1.54666,7.15493,6.16133,2.20194,0.981731,0.825832,7.6814,17.4192,1.14745,4.75551,3.02746,1.56376,8.75032,
ENST00000428980.1,0.0139153,0,0.0139465,0.81296,0.109634,0.147955,0.0319455,0.191181,0.483202,0.0104445,0,0,0.850103,0.019537,0.594635,
ENST00000536791.1,0,0,0,0.0081925,0.001362,0,0,0.000755,0,0,0,0.0152225,0,0.158343,0,
ENST00000521061.1,0,0,0,0,0,0,0,0.0025875,0,0,0,0,0,0,0,
ENST00000439870.1,0.115461,0.043693,0.104389,0.232104,0.189377,0.0490435,0.078047,0.0503205,0.394323,0.476255,0.0891885,0.238721,0.374093,0.288921,0.142196,
ENST00000414581.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000425350.1,0.0657203,0.059589,0,0.0204245,0,0,0,0,0.173559,0.330602,0,0.0061785,0,0.004725,1.10428,
ENST00000534492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000412161.1,0.142484,0.022213,0.165422,0,0,0.0571355,0.079252,0.291814,0,0.028987,0.0350485,0,0.023904,0.00822,0.0847695,
ENST00000435151.1,0,0,0,0,0,0.011446,0,0,0,0,0,0.0095175,0,0,0,
ENST00000447372.1,0.00309633,0.013016,0,0.0036905,0.074722,0.0015765,0.003791,0,0.001238,0.017439,0,0.008329,0,0,0.013665,
ENST00000458262.1,8.11594,5.21265,8.70833,4.72805,7.98453,0.278284,2.83045,2.30222,3.83151,19.0121,2.57979,8.46365,2.57588,3.52215,3.19407,
ENST00000433094.1,0.000415667,0,0,0,0.734171,0.0008695,0.000788,0.002481,0.35018,1.72947,0,0.010879,0.022701,0.0514175,0.774499,
ENST00000445073.1,0,0,0.00378,0.0262715,0.008839,0.003903,0.003952,0.0122285,0.0879815,0.01025,0.003097,0.051053,0.005374,0.0239165,0.088633,
ENST00000479085.1,0,0,0,0,0.019761,0,0,0,0,0,0,0.0113905,0,0,0,
ENST00000502680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000500381.1,0.0186293,0.003264,0.0035735,0.0123915,0.019926,0.020369,0.0077495,0.0069145,0,0,0.020064,0.010588,0.014013,0.147956,0,
ENST00000416770.1,0,0,0.0107165,0,0,0.0142175,0,0,0,0,0,0,0,0.009091,0,
ENST00000536560.1,0.00552567,0.01064,0,0.0273625,0.184677,0.0088525,0.119086,0.00448,0.002461,0.0104375,0.0589635,0.802196,0.114326,0.018809,0.0019335,
ENST00000522282.1,25.1772,19.6717,26.194,21.629,20.0359,22.2122,20.8914,31.1284,26.9028,17.7794,25.9222,31.2066,20.5266,19.0508,13.5091,
ENST00000439760.1,0.0377047,0.033164,0,0.012068,0,0.007835,0.0026445,0,0.0575095,0.0662765,0,0.0241815,0.0193885,0.0703775,0.0501925,
ENST00000379093.3,0.000864333,0,0,0.006703,0.008085,0,0.0021565,0.0086615,0,0.010653,0,0.0159705,0.0032875,0,0,
ENST00000437461.1,0,0,0.0865895,0.0085615,0,0.106886,0.212472,0,0.063686,0.031663,0,0.0040135,0.0327625,0.045722,0.018761,
ENST00000424151.1,0.0381247,0,0,0.12249,0,0.132376,0,0,0,0.113624,0,0,0,0.061994,0.056337,
ENST00000412293.1,0.024254,0.022179,0.15562,0.0874035,0.541365,0.09458,0.063819,0.007893,0.226821,0.10709,0.158323,0.424368,0.124078,0.606245,0.439906,
ENST00000435041.1,4.01892,2.80885,6.89604,5.97316,5.55585,7.22324,4.7713,10.5326,6.59038,20.4759,7.89864,1.44137,5.04758,4.29856,3.42979,
ENST00000423062.1,0,0,0.0086585,0.028312,0,0.0256985,0,0,0,0,0,0,0,0,0,
ENST00000544183.1,0,0,0,0,0.234871,0,0.01837,0,0.726255,0,0,0.0029425,0,0,0.046221,
ENST00000435162.1,0.591858,0.451856,1.65855,1.85784,1.32109,0.980622,1.58928,0.747663,0.408084,4.92397,1.16275,2.22943,2.16737,3.737,0.233972,
ENST00000447262.1,0,0,0,0.072316,0,0,0,0,0,0,0,0.0839655,0,0,0,
ENST00000434073.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000445084.1,0.0478637,0.099869,0,0.091166,0.063741,0,0.019854,0.0079425,0.231686,0.0162765,0.0203955,0.579903,0.07375,0.0158245,0.053022,
ENST00000458394.1,1.52247,0.675392,3.82052,21.6719,10.0085,2.3508,2.7429,1.88876,11.1017,5.0107,1.55363,2.94871,4.9747,5.17286,2.72515,
ENST00000502570.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000514791.1,0,0,0,0,0,0,0,0,0,0,0,0.030807,0,0,0,
ENST00000426340.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000427671.1,0,0,0.0094175,0.281064,0,0,0,0,0.00982,0,0,0,0,0.0238575,0,
ENST00000413151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000439892.1,2.77866,1.38847,2.05915,6.66481,6.0883,4.69775,3.20656,3.04591,14.4195,20.3751,2.345,8.04051,5.50272,5.28404,12.2062,
ENST00000424162.1,0,0,0,0,0.0194105,0,0,0.0049105,0.0053925,0.009622,0,0,0,0.0162445,0,
ENST00000425493.1,0,0,0.0125675,0.0190025,0,0,0,0.0045545,0,0.00371,0,0,0,0.0363165,0,
ENST00000448241.1,0,0,0.051489,0,0.13768,0.265764,0.023233,0.061838,1.4824,0,0,0.0667425,0.0970975,0.0611295,0.183054,
ENST00000449572.1,0.0548337,0,0.0033455,0.080115,0.003786,0.188581,0.0098345,0,0.005836,0,0,3.95866,0.017326,0.0424075,0.0059985,
ENST00000436262.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000437593.1,0.0479937,0.021528,0.279077,0.0323055,0.312126,0.185198,0.561674,0.199734,0.141535,0.043553,0.462786,0.077051,0.0363715,0.892281,0.274378,
ENST00000424283.1,0.011239,0.011766,0,0,0,0,0,0,0.0119945,0.0057925,0,0,0,0,0,
ENST00000449693.1,0,0,0,0,0,0,0.00852,0.000724,0.306562,0,0.00433,0,0.001675,0.0039275,0.077713,
ENST00000436383.1,1.60365,2.87455,0.169029,0,0,0,0.0676745,2.66071,2.35683,0.0013135,0.047498,0.720733,6.43183,0.0036975,0.444757,
ENST00000423194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000446184.1,0,0,0.0230325,0,0,0,0,0,0.0473925,0,0,0,0,0,0.019484,
ENST00000501371.1,0.00180767,0,0.004973,0,0.0037535,0.015761,0.002228,0,0.0024225,0.0021395,0,0.211054,0.004503,0.020787,0.011326,
ENST00000418970.1,0.00168767,0,0,0.385458,0.000696,0.29936,0.005072,0,0.01191,0.117416,0.0006605,0.924133,0.149397,3.86311,0.0883645,
ENST00000525450.1,0,0,0.004435,0,0,0,0,0,0,0,0,0,0,0.003233,0,
ENST00000417881.1,0,0,0,0,0.0033785,0,0,0.03649,0.0102225,0,0.0121185,0.001401,0.0032475,0.0073685,0,
ENST00000523030.1,0.007926,0.029815,0,0.269968,0.049241,0.072241,0.023564,0,0.406057,0.348042,0,0.168536,0,0,0.178162,
ENST00000524361.1,0,0,0,12.8898,0.013118,0.0344565,0,0,0.025521,0.003788,0,0,0,0,0,
ENST00000415340.1,3.39948,1.4483,3.86689,10.1504,3.12464,2.92523,3.50116,1.78012,5.01484,5.92571,1.30156,4.69227,3.48602,9.77256,6.48353,
ENST00000523151.1,0.0524467,0,0,20.7676,0,0.042971,0,0.006076,0.0584885,0.064633,0,0.005836,0.003434,0,0,
ENST00000415582.1,0.00167533,0.025981,0.0028445,0,0.869394,0.005952,0,0.002893,1.7731,0.731821,0,0.715618,2.02228,0.002879,4.11191,
ENST00000534162.1,0,0.013166,0.0447045,0,0,0,0.089252,0,0.0085335,0,0.006274,0.028667,0.0515085,0.036489,0.0279835,
ENST00000522183.1,0.009973,0,0,0.290276,0.666941,0,0,0,0.034442,0.062944,0.0016575,0.128025,2.65942,0.993499,0.292117,
ENST00000426593.1,0,0,0,0,0,0,0,0,0,0,0.0014345,0,0,0,0,
ENST00000436031.1,0,0,0.001137,0,0,0,0.001184,0,0,0,0,0,0,0,0,
ENST00000448131.1,0,0,0,0,0.0117645,0,0,0,0,0,0,0.0045405,0,0.003012,0,
ENST00000449462.1,0,0,0.0049685,0,0,0,0,0,0,0.0134505,0,0,0,0.011349,0,
ENST00000412194.1,8.7861,7.00772,7.1729,5.10246,8.93229,0.263955,1.28236,2.53789,3.08705,19.4352,3.53044,9.85727,2.71843,2.14461,1.9324,
ENST00000448494.1,0.917477,0.200602,0.595341,0.863921,1.28888,1.45383,0.288004,0.171048,0.362294,1.62973,0.231835,0.117188,0.801242,1.0181,0.610658,
ENST00000412171.2,0.198231,0.494622,0.237278,0.236461,0.267475,0.212567,0.448358,0.374379,0.817878,0.358137,0.394487,0.510243,0.65967,0.65447,0.384707,
ENST00000504891.1,0.0399563,0,0,0.0184825,0,0,0.004744,0.022014,0.005112,0.0635215,0,0,0,0.311311,0,
ENST00000515660.1,0,0,0,0,0.0129715,0,0,0,0,0,0,0,0,0.28711,0,
ENST00000514571.1,0.00327967,0,0.084857,2.00948,0,0.290692,0.029685,0.182091,0,2.12588,0.024067,0.188327,0,0.157913,0,
ENST00000417650.1,0.404556,0.251295,0.1675,0.028355,0.0219385,0.01897,0.121673,0.007428,0.131409,0.89766,0.021054,0.185435,0.0666715,0.476739,0.171326,
ENST00000429871.1,0.113705,0,0.030615,0.144464,0.01757,0.032283,0,0.027388,0.064012,0.084213,0.006113,0.0215575,0.043092,0.0466995,0.006733,
ENST00000524493.1,0,0,0,0,0,0,0,0,0,1.36423,0,0,0,0,0,
ENST00000511183.1,0.00200033,0,0.057423,0.020748,0.007599,0.0045835,0,0.0008795,0.0092905,0.015507,0.033403,0.0341575,0.010077,0.005796,0.0072995,
ENST00000427451.1,0,0.008079,0.0020425,0,222.886,0,0,0,0.036267,0,0,0,0.0023955,0,0,
ENST00000414141.1,0.01157,0.074838,0.027601,0.029889,0.296743,0.195769,0.0329965,0.163715,0.121413,0.183708,0.261073,0.863997,0.381801,0.244656,0.090105,
ENST00000523283.1,0,0,0,12.8898,0.013118,0.0344565,0,0,0.025521,0.003788,0,0,0,0,0,
ENST00000425031.1,0,0,0.062188,0,0,0.375831,0.022634,0.011664,0,0,0.342186,0,0.174289,0,0.063631,
ENST00000414383.1,0.007629,0,0,0.0015885,0.0247675,0,0,0,0,0,0,0.003765,0,0.010288,0,
ENST00000426483.1,0.294569,0.300103,0.131406,0.84817,0.524269,0.0640875,0.117937,0.0938725,0.774075,1.35248,0.0505775,0.156703,0.198155,0.293146,0.593866,
ENST00000546273.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289135,
ENST00000436042.1,0,0,0,0,0,0.0103865,0,0,0,0,0,0,0,0,0,
ENST00000412084.1,0,0,0,0,0,0,0.006611,0,0,0,0,0,0,0,0,
ENST00000449473.1,2.34392,1.02328,2.79753,3.34086,1.21284,1.26042,1.6614,1.06444,1.70092,1.22445,1.01428,0.529309,3.04333,4.63092,0.772525,
ENST00000425371.2,0.00328567,0,0.00415,0,0,0,0.035966,0,0.0068315,0.006835,0,0,0.0517665,0.0217575,0,
ENST00000435195.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0094595,0.003885,0,
ENST00000469196.1,1.32311,1.25234,0.0430745,0,0.182315,0.016474,0.016716,0.033152,0.102778,0,0.0932035,0.0888795,0.0785675,0.005233,0.0218655,
ENST00000416330.1,40.3065,10.748,0.100315,43.4334,0.096312,0.228442,0.0264,0.0054505,2.96203,165.755,8.37588,0.0467465,0.0296815,87.7697,0.329641,
ENST00000415120.1,0,0,0,0,0,0,0,0.155439,0.013663,0,0,0,0,0,0,
ENST00000429761.1,0,0,0.0032265,0,0.002241,0,0.0176355,0,0,0,0.002103,0,0,0.0087945,0.0213775,
ENST00000417782.1,0,0,0,0.0089095,0,0,0,0,0,0,0,0,0,0,0,
ENST00000429882.1,0,0,0,0,0,0,0,0,0,0,0,0.0150065,0.002002,0.011854,0,
ENST00000416572.1,0.340922,0.134978,0.104532,0.831861,0.719805,0.492384,0.258634,0.229661,0.608617,0.804821,0.099953,1.39381,0.648725,1.52684,0.770819,
ENST00000511073.1,0.017724,0.045897,0.002781,0,0.0101475,0.213943,0,0.013315,0,0.0036285,0,0,0.199219,0.056242,0,
ENST00000427341.1,0.818736,11.6418,0,0,0.00306,0,0.0073665,0,0,0.0214065,0,0.0180935,0,0,0.0267565,
ENST00000523173.1,0,0,0.004875,0,0.0085315,0,0,0,0,0,0,0.0281285,0,0,0.0099655,
ENST00000511194.1,0.002821,0,0,0,0,0,0,0,0.0069355,0.0174085,0,0,0,0.0116175,0,
ENST00000439562.1,0.00190233,0,0.006787,0,0,0,0.006974,0,0,0.0168395,0,0,0.0031275,0.003275,0,
ENST00000438352.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000413063.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151105,0,
ENST00000414394.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000546284.1,0.0136733,0,0,0,0,0,0,0.0078535,0.005065,0,0,0,0,0.021227,0,
ENST00000449242.1,0,0,0,0,0.067621,0,0,0,8.58984,0.0997615,0,0,0,0.129406,2.02157,
ENST00000449363.1,1.51378,0.478706,0.863711,4.08678,1.49022,0.498165,0.870035,0.891584,2.93567,5.50021,0.583043,1.32785,2.09583,2.04541,1.4,
ENST00000437384.1,0,0.001465,0.0011535,0,0.0007355,0,0,0,0,0.0030425,0.088809,0.0008855,0,0.0082445,0.000976,
ENST00000436295.1,0.0255383,0,0,2.56538,0,0,0,0.0090445,0.0366955,0,0,0,0,0.0472915,0,
ENST00000505870.1,0.631898,0.36231,3.49181,2.77471,1.64244,3.10152,3.46946,2.96243,8.97433,3.96688,1.45408,2.47541,2.43554,5.72917,10.1954,
ENST00000429530.1,0.136218,0.061954,0.045499,0.0073655,0.008359,0.014876,0.018151,2.42709,0.152995,0.0072465,0.030701,0,0.0963495,2.24543,0.0564275,
ENST00000416220.1,0.844412,0.886412,0.481225,2.15125,0.129362,0.204798,0.51478,0.534861,2.10552,0.791574,1.61806,0.974395,2.64131,1.2507,2.02421,
ENST00000416341.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000417672.1,0.00311367,0,0,0,0,0,0.006839,0,0.039543,0,0,0,0,0.0116645,0.015075,
ENST00000536131.1,0,0,0,0,0,0,0,0,0.06853,0,0,0,0,0,0.976702,
ENST00000415252.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000523063.1,0,0,0,0.0982375,0,0.0036785,0,0,0,0.0155195,0,0.007543,0,0,0,
ENST00000438000.1,1.36161,0.432117,0.591733,13.8264,1.16486,0.131715,0.728101,0.44147,3.09483,2.44438,0.344131,0,3.23123,7.64722,2.45621,
ENST00000426021.1,0.12589,0.235842,0.205043,0.258551,0.49689,0.0799835,0.317799,0.119103,0.627919,0.0743795,0.147692,0.218034,0.714382,1.0784,0.128144,
ENST00000414042.1,0.245071,0.060127,0.0479675,0.0505175,0.536309,0.110801,0,0.0527395,0.193634,0,0.104461,0.0467025,0.506167,0.221365,0.140188,
ENST00000535163.1,0,0,0,0.0054505,0,0,0,0,0,0.0423605,0.219289,0.002435,0.0050955,0,0,
ENST00000437032.1,0.097844,0.04136,0.129468,0,0,0.006012,0.922381,0.132079,0.722037,0,0.0658335,0.0523525,0.00558,2.33791,0.0856745,
ENST00000439694.1,0.000902,0,0.0026585,0.00364,0,0,0.00114,0,0,0,0.0009035,0.0457735,0,0,0,
ENST00000413074.1,0.316168,0.142489,0.15566,1.22792,0.42083,0.0086795,0.145985,0.214148,0.823852,0.697159,0.194082,0.149977,0.730286,1.01203,0.230401,
ENST00000534195.1,2.18279,3.90544,32.7345,0,0,1.63508,28.7946,12.2797,1.97949,0,25.7651,0.107786,1.63707,6.96401,0.279703,
ENST00000403371.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013291,0,
ENST00000425295.1,0.628766,0.598015,0.926386,0.38675,0.728651,0.496641,0.866275,0.990068,0.216164,0.16385,0.185767,3.79971,0.664157,1.82479,1.25479,
ENST00000427692.2,2.67677,3.98343,4.91304,7.11031,1.48218,1.27185,4.99012,2.99327,6.00769,3.32294,2.13135,5.47157,3.46281,2.26479,20.0785,
ENST00000504550.1,0.0423653,0.011157,0.314128,0,0.121513,0.386209,0.124283,0.0062115,0.0467445,0.49766,0.411919,0.013485,0.069747,0,0,
ENST00000538430.1,0.0409457,0,0,0.103606,0.384553,0.003461,0,0.0014645,0,0.0033365,0.0054935,0.653139,0.0083505,2.09673,0,
ENST00000416473.1,0.0329273,0,0.005048,0.0110635,0.10566,0.450145,0.014577,0,0.064783,0,0,0.078998,0.116081,0.210253,0.08332,
ENST00000428573.1,0.0440263,0.02608,0.057561,0.054176,0.0843605,0.14407,0.0917555,0.0138125,0.22768,0.0773305,0.024856,0.0874205,0.128718,0.162393,0.443809,
ENST00000439342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085825,
ENST00000414053.1,0,0,0.018787,0.074097,0.112894,0,0.0079315,0.0204445,0.0716145,0,0,0.0778075,0.082267,0.0154495,0.0516815,
ENST00000414295.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000449143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000425185.1,0,0,0,0.018714,0,0,0,0.0078605,0,0,0,0.01073,0.014287,0.0156605,0,
ENST00000458097.1,0.0182757,0.002312,0.0239895,0.063063,0.0861175,0.00843,0.0206065,0.0385095,0.051146,0.038643,0.044851,0.0272795,0.0116465,0.045777,0.00718,
ENST00000504440.1,0,0.003305,0.0016955,0.0019595,0.00166,0.0032605,0.0132345,0.182915,0,0,0.044684,0.0404145,0,0.0042635,0,
ENST00000505771.1,0.0284813,0,0,0,0.0053895,0,0,0.0040905,0.057577,0,0,0.018747,0.10798,0,0.064842,
ENST00000515451.1,0,0,0.0051085,0,0.0468005,0.0107245,0.040859,0,0.118848,0.046483,0.0355845,0.005128,0,0,0.141975,
ENST00000526220.1,0.009788,0,0.0081945,0.0127645,0.098543,0,0,0,0.0067445,0.014864,0,0,0.016797,0.0609165,0,
ENST00000514241.1,0.00595733,0,0,0,0.009076,0,0,0,0,0,0,0.001398,0.002887,0,0.003279,
ENST00000503593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000527672.1,0.0206963,0,0.004841,0,0,0.005131,0,0.027473,0,0.096017,0.007678,0.0075755,0,0.0185605,0,
ENST00000501052.1,0,0.173776,0.009622,0.009617,0.04978,0.0257555,0.005259,0,0.061925,0.0140425,0,0.0596295,0.050886,0.018911,0.0350535,
ENST00000502383.1,0,0,0.036859,0,0,0,0,0,0,0,0.0066705,0,0,0,0.0093255,
ENST00000513273.1,0,0,0,0,0,0,0,0,0,0,0,0.0447705,0,0,0,
ENST00000501294.1,0.461866,0.102903,0.930033,0.000806,0,0,0.556282,0,0,0.0012135,0.251878,0.186997,0.003251,0.225776,0.000882,
ENST00000429420.1,0.00542067,0,0,0.0336365,0.008537,0.0103245,0,0,0.0177245,0.0277345,0,0.018929,0.0046085,0.009634,0.090709,
ENST00000416110.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000416231.1,0,0,0,0,0,0.0042055,0,0,0,0.0180795,0,0,0,0.0014915,0,
ENST00000524042.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000512063.1,0,0,0,0,0,0,0.002086,0,0,0.014933,0,0,0.0019665,0,0,
ENST00000416352.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011827,0,
ENST00000438143.1,0,0,0,0,0.00044,0,0,0,0,0.001505,0,0.075972,0,0.000595,0,
ENST00000439474.1,0.024915,0.06837,0.0712765,1.29691,0,0,0.0896355,0.046266,0,0,0.007582,0,0.009786,0.04077,0.011202,
ENST00000439595.1,0,0,0.050147,0.0847675,0.052275,0.011104,0.015159,0.006087,0.545874,0.79261,0.0032905,0.392885,0.015822,0.015361,0.91527,
ENST00000534096.1,0.0324697,0,0,0.0209905,0.0088085,0,0,0.003362,0,48.1082,0.0028735,0.004411,0.0324445,0.0019645,0.009821,
ENST00000413096.1,0,0,0,0,0.0056845,0,0,0,0,0,0,0,0,0,0,
ENST00000449154.1,0,0,0,0,0.004705,0,0,0,0,0,0,0.054568,0,0.0071025,0.008524,
ENST00000339021.2,0.016738,0.127813,0.010095,0.094251,0.111781,0.153371,0.020133,0.0144765,0.184332,0.125132,0.0192515,0.330746,0.019097,0.091249,0.208133,
ENST00000517640.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000505661.1,0.088753,0,0,0.0373445,0,0,0,0.027258,0,0.061629,0,0,0.094891,0.949465,0,
ENST00000514010.1,0.0425067,0.051685,0,0.095385,0.514575,0.0109945,0.032406,0.054006,0.0090235,0.445895,0.019035,0.12305,0.103132,0.0424565,0.074772,
ENST00000503483.1,0.842224,0.417077,1.80193,1.93485,2.1462,1.02039,1.10858,0.803723,2.05099,0.715691,1.28163,2.02867,2.15431,2.81966,1.25996,
ENST00000418420.1,0,0,0,0.0007645,0.000587,0,0,0,0,0.0080735,0,0.0016965,0,0.0023815,0,
ENST00000527562.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000417210.1,0.0199767,0,0.036705,0.036881,0,0.083279,0.056137,0,0.0583585,0.038535,0,0.0273885,0.058237,0.0462325,0.10456,
ENST00000527683.1,2.86169,1.00955,0.983704,14.2024,6.87434,4.82979,1.38081,1.42866,2.8839,2.4737,1.82942,16.218,1.53041,7.70049,5.78202,
ENST00000419993.1,0.0196877,1.75137,0,0.109075,0.051021,0.011242,0,0.013756,0.047198,0.09998,0.008113,0.078125,0.014023,0.0377435,0.0907355,
ENST00000525142.1,0.556131,0.418029,0.399278,0.258849,1.34621,1.51933,0.733979,0.714758,1.37686,0.30129,0.321709,1.00189,0.897562,1.24093,1.40465,
ENST00000501184.1,0.00209833,0,0.0112035,0.0040155,0.0040775,0,0.0056925,0,0.0042225,0.022105,0.0015525,0.0179555,0.009999,0.0213105,0,
ENST00000429310.1,4.09616,2.91643,3.88818,10.5994,7.03512,2.43535,2.17274,2.8477,4.51403,8.24907,2.94398,7.42523,6.39886,3.74867,3.44782,
ENST00000418662.1,0,0,0,0.003198,0,0.0354935,0,0.212468,0.0257265,0.002625,0.005421,0.0320535,0,0.160054,0,
ENST00000538573.1,0.00303133,0,0.001269,0,0.0080725,0,0.001394,0.018808,0,0,0.0010925,0,0.002793,0,0,
ENST00000416242.1,0,0,0,2.14444,0,0,0,0.0298925,0.0339545,0.0064295,0.0141735,0,0.026752,0.0065125,0.0726515,
ENST00000427011.1,0.023892,0,0.011613,0.0737995,0,0,0,0,0.237368,0,0.030049,0,0.0482505,0.0198245,0.0282665,
ENST00000427132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000524295.1,0.009222,0.010262,0.0019355,0.0219075,0.015056,0.000677,0,0.005713,0.007857,0.102345,0.0005435,0.0147765,0.025112,0.0069595,0.026604,
ENST00000428584.1,1.49076,0.907342,4.4026,10.7362,2.90584,2.19778,1.71514,2.46983,7.82267,3.22148,2.22228,5.11439,3.35796,4.61474,4.21391,
ENST00000438275.1,0,0,0,0.0028015,0.0192485,0,0,0,0,0,0,0.001441,0.001151,0,0,
ENST00000546086.1,0.0123497,0,0.048092,0.0520035,0,0.0047095,0.014383,0.0114005,0.0238185,9.80776,0.0275575,0.0073435,0,0.134356,0,
ENST00000436097.1,0,0,0.0184785,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000518861.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000505793.1,0.001319,0,0.009664,0,0,0,0.009566,0.001591,0.0053025,0,0.0608275,0.150791,0.034421,0.0443155,0.0095175,
ENST00000515473.1,0,0,0.008474,5.34111,0,0.0337495,0,0,0.0303815,0.088631,0,0.001128,7.28442,0.0010555,0.001035,
ENST00000539552.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143545,0,
ENST00000502284.1,0.0313633,0.013542,0.0287655,0.0369165,0.450107,0.160453,0.0290845,0.083979,0.146995,0.170752,0.0270085,0.01196,0.195709,0.223807,0.177591,
ENST00000419883.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000429200.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000417463.1,0.006823,0,0.321037,0,0,0,0.0283015,0.0026585,0,0,0.0378135,0.222335,0.026144,0.008809,0.0111275,
ENST00000416253.1,0.554466,0.79257,0.908184,6.21636,2.86966,1.12638,0.628929,1.22967,4.941,3.93385,0.943159,0.597862,2.17286,0.738494,0.928096,
ENST00000537374.1,0,0,0,0,0,0,0,0,0,0.0154885,0,0.008101,0.002396,0,0,
ENST00000427022.1,0.046903,0.104152,0.073605,0.0509005,0.105434,0.03788,0.067221,0.136706,0.012412,0.0999325,0.0063385,0.124679,0.090582,0.155174,0.0646535,
ENST00000428474.1,0,0.011938,0,0,0,0.0059205,0.0094715,0.034928,0,0.127476,0,0,0.0012255,0.0168745,0,
ENST00000439364.1,0.0269133,0,0.208979,2.2749,2.81937,0.93875,0.196826,2.35882,0.321332,1.60362,1.06519,3.60287,0.739065,2.82179,0.49419,
ENST00000414075.1,58.6699,34.6799,47.9208,174.882,66.5218,32.2132,43.4418,27.9762,139.983,83.9671,29.0764,73.4866,84.423,41.7767,76.9135,
ENST00000438154.1,0.00502533,0,0.0046995,0.002302,0.0232465,0.002296,0.0104285,0.0160855,0,0,0,0.007507,0.0149175,0.0042635,0.009354,
ENST00000508950.1,0,0,0,0,0.0052855,0,0,0,0,0,0,0,0,0,0,
ENST00000519840.1,0,0,0,0,0,0.0139715,0,0,0,0,0.004803,44.9383,0,0,0,
ENST00000517420.1,0.01776,0.261794,0.284748,0.006037,0,0.391006,0.409304,0.279848,0.002775,0.372324,0.182803,0.0208985,0.00559,0.782995,0.0158505,
ENST00000517541.1,0,0,0.011179,0,0,0,0,0,0,0.007293,0,0,0,0,0,
