index "transcript_id" "HELAS3" "GM12878" "H1HESC" "HEPG2" "K562" "entropy" "min" "max" "average" "maxExpr" "HELAS3.Expr" "GM12878.Expr" "H1HESC.Expr" "HEPG2.Expr" "K562.Expr" "threeTimesSpecifity" "tissSpec" "expressed"
"8901" "ENST00000445908.1" 0 0 0 0.000733 0 0 0 0.000733 0.0001466 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"8902" "ENST00000420213.1" 0.001935 0 0 0.003876 0 0.917951274630668 0 0.003876 0.0011622 "HEPG2" "mid" "notExpressed" "notExpressed" "mid" "notExpressed" "None" 0.563368512510023 "yes"
"8903" "ENST00000424493.1" 0.001216 0.000105 0.002268 0.002208 0.000849 1.97958167951056 0.000105 0.002268 0.0013292 "H1HESC" "mid" "low" "mid" "mid" "low" "None" 0.328230832462718 "yes"
"8904" "ENST00000454526.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8905" "ENST00000423460.1" 0 0.000662 0 0 0.008502 0.374224875416565 0 0.008502 0.0018328 "K562" "notExpressed" "low" "notExpressed" "notExpressed" "high" "K562" 0.807396311406766 "yes"
"8906" "ENST00000511079.1" 0.01256 0.042135 0.118901 0.0043275 0.0318495 1.70100047864634 0.0043275 0.118901 0.0419546 "H1HESC" "high" "high" "high" "mid" "high" "None" 0.489743641674168 "yes"
"8907" "ENST00000513304.1" 0.0084525 0.0364035 0.0787605 0 0.040374 1.70853928076525 0 0.0787605 0.0327981 "H1HESC" "high" "high" "high" "notExpressed" "high" "None" 0.428073028697391 "yes"
"8908" "ENST00000513889.1" 0.0014245 0 0.029916 0 0 0.266755432159242 0 0.029916 0.0062681 "H1HESC" "mid" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 0.84798867042339 "yes"
"8909" "ENST00000510175.1" 0.006898 0.0074745 0.0112225 3e-05 0.004288 1.93035019212279 3e-05 0.0112225 0.0059826 "H1HESC" "mid" "high" "high" "low" "mid" "None" 0.352960066900803 "yes"
"8910" "ENST00000502662.1" 0 0.002164 0 0 0.0001125 0.283919356049445 0 0.002164 0.0004553 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "low" "GM12878" 0.841379080227536 "yes"
"8911" "ENST00000400172.3" 0.0037105 0.0010945 0.00952 0 0 1.1800395603494 0 0.00952 0.002865 "H1HESC" "mid" "mid" "high" "notExpressed" "notExpressed" "None" 0.561525202223183 "yes"
"8912" "ENST00000542026.1" 0 0.00043 0.006048 0.002047 0 1.0629125335497 0 0.006048 0.001705 "H1HESC" "notExpressed" "low" "mid" "mid" "notExpressed" "None" 0.59604728143055 "yes"
"8913" "ENST00000468356.1" 0 0 0.0118895 0 0 0 0 0.0118895 0.0023779 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"8914" "ENST00000489312.1" 0 0 0.0106785 0 0 0 0 0.0106785 0.0021357 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"8915" "ENST00000502923.1" 0 0 0 0.0001955 0 0 0 0.0001955 3.91e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"8916" "ENST00000454037.1" 0.001019 0 0 0 0.0018635 0.937166021992152 0 0.0018635 0.0005765 "K562" "low" "notExpressed" "notExpressed" "notExpressed" "mid" "None" 0.547953168385572 "yes"
"8917" "ENST00000503095.1" 0.00087 0 0.001152 0.0091365 0.0007275 1.14086149525896 0 0.0091365 0.0023772 "HEPG2" "low" "notExpressed" "low" "high" "low" "HEPG2" 0.644184676099917 "yes"
"8918" "ENST00000504969.1" 0.001978 0 0 0.0038105 0 0.926447571640573 0 0.0038105 0.0011577 "HEPG2" "mid" "notExpressed" "notExpressed" "mid" "notExpressed" "None" 0.556789626907316 "yes"
"8919" "ENST00000510332.1" 0.002044 0 0 0.0026075 0 0.989387600847788 0 0.0026075 0.0009303 "HEPG2" "mid" "notExpressed" "notExpressed" "mid" "notExpressed" "None" 0.485265835291814 "yes"
"8920" "ENST00000417557.1" 0.0228605 0 0.014677 0.0166015 0 1.55865484997419 0 0.0228605 0.0108278 "HELAS3" "high" "notExpressed" "high" "high" "notExpressed" "None" 0.386799157350342 "yes"
"8921" "ENST00000500004.1" 4.55e-05 0.000457 0.0001085 0.0001435 0 1.54019601552501 0 0.000457 0.0001509 "GM12878" "low" "low" "low" "low" "notExpressed" "GM12878" 0.517887253511055 "yes"
"8922" "ENST00000505364.1" 0.0102445 0.0095725 0.0168005 0.012738 0.010556 2.28906215683876 0.0095725 0.0168005 0.0119823 "H1HESC" "high" "high" "high" "high" "high" "None" 0.282716678377435 "yes"
"8923" "ENST00000504748.1" 0.0008495 0.000151 0.0050645 0.00176 2e-05 1.37026187919544 2e-05 0.0050645 0.001569 "H1HESC" "low" "low" "mid" "mid" "low" "None" 0.547269397073944 "yes"
"8924" "ENST00000515842.1" 0.0004555 0.00308 0.004428 0 0.0006235 1.52275262710653 0 0.004428 0.0017174 "H1HESC" "low" "mid" "mid" "notExpressed" "low" "None" 0.45320781896492 "yes"
"8925" "ENST00000466692.1" 0.003082 0.003077 0.0095905 0.0003135 0.004766 1.90864424295289 0.0003135 0.0095905 0.0041658 "H1HESC" "mid" "mid" "high" "low" "mid" "None" 0.413988794272937 "yes"
"8926" "ENST00000502636.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8927" "ENST00000510632.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8928" "ENST00000382849.2" 0.0004785 0 0 0.0011985 3.55e-05 0.990250885224323 0 0.0011985 0.0003425 "HEPG2" "low" "notExpressed" "notExpressed" "mid" "low" "None" 0.588553405536939 "yes"
"8929" "ENST00000502641.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8930" "ENST00000505731.1" 0.008714 0.0087215 0.018108 0.0116415 0.009591 2.25808261197868 0.008714 0.018108 0.0113552 "H1HESC" "high" "high" "high" "high" "high" "None" 0.311730470971632 "yes"
"8931" "ENST00000507999.1" 0.026959 0.009794 0.048124 0.026914 0.011426 2.09733689891851 0.009794 0.048124 0.0246434 "H1HESC" "high" "high" "high" "high" "high" "None" 0.364074249382101 "yes"
"8932" "ENST00000512712.1" 0.0176265 0.013589 0.0247025 0.0157365 0.0081295 2.23756022929909 0.0081295 0.0247025 0.0159568 "H1HESC" "high" "high" "high" "high" "high" "None" 0.304777349303894 "yes"
"8933" "ENST00000515194.1" 0.0291015 0.0387445 0.119997 0.029224 0.029744 2.02121921789283 0.0291015 0.119997 0.0493622 "H1HESC" "high" "high" "high" "high" "high" "H1HESC" 0.432271826051518 "yes"
"8934" "ENST00000503709.1" 0.0008485 0 0.0003265 0 0.0003305 1.42468518326593 0 0.0008485 0.0003011 "HELAS3" "low" "notExpressed" "low" "notExpressed" "low" "None" 0.487439277196258 "yes"
"8935" "ENST00000507702.1" 0.000962 0.004179 0.0015705 0.0013785 0 1.75170231320058 0 0.004179 0.001618 "GM12878" "low" "mid" "mid" "mid" "notExpressed" "None" 0.453848222759505 "yes"
"8936" "ENST00000512802.1" 0 0 0 0.000933 0 0 0 0.000933 0.0001866 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"8937" "ENST00000503893.1" 0 0 0.0012425 0 0.00022 0.610908716869847 0 0.0012425 0.0002925 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "low" "H1HESC" 0.717810036975392 "yes"
"8938" "ENST00000505702.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8939" "ENST00000508619.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8940" "ENST00000511928.1" 0.017467 0 0.192364 0.052329 0.000106 1.05682185134448 0 0.192364 0.0524532 "H1HESC" "high" "notExpressed" "high" "high" "low" "H1HESC" 0.615155988017026 "yes"
"8941" "ENST00000503960.1" 7e-05 0.000667 0.000947 0.0009765 0.009894 1.10531617787592 7e-05 0.009894 0.0025109 "K562" "low" "low" "low" "low" "high" "K562" 0.660827760647023 "yes"
"8942" "ENST00000509015.1" 0.0013 0.002879 0.003793 0.000947 0.0012925 2.11984178934272 0.000947 0.003793 0.0020423 "H1HESC" "mid" "mid" "mid" "low" "mid" "None" 0.350259316714194 "yes"
"8943" "ENST00000515487.1" 0.002233 0.000926 0.000296 0.002776 0.002014 2.06246857918115 0.000296 0.002776 0.001649 "HEPG2" "mid" "mid" "low" "mid" "mid" "None" 0.324869310864553 "yes"
"8944" "ENST00000499430.2" 0.0376915 0.036788 0.126394 0.0352415 0.015511 1.9597902983494 0.015511 0.126394 0.0503252 "H1HESC" "high" "high" "high" "high" "high" "H1HESC" 0.443716926530277 "yes"
"8945" "ENST00000507244.1" 0.0060925 0.003473 0.0097335 0.002725 0.0023665 2.10898729840035 0.0023665 0.0097335 0.0048781 "H1HESC" "mid" "mid" "high" "mid" "mid" "None" 0.370192724544031 "yes"
"8946" "ENST00000512438.1" 0.0102065 0.011263 0.022735 0.0058135 0.0173875 2.18170279988324 0.0058135 0.022735 0.0134811 "H1HESC" "high" "high" "high" "mid" "high" "None" 0.325309806859219 "yes"
"8947" "ENST00000502693.1" 0.0052475 0.0016655 0.0104175 0.0149875 0.0006725 1.79612591855835 0.0006725 0.0149875 0.0065981 "HEPG2" "mid" "mid" "high" "high" "low" "None" 0.409623891242927 "yes"
"8948" "ENST00000514763.1" 0.019581 0.018799 0.0202295 0.0112 0.014669 2.29016378324785 0.0112 0.0202295 0.0168957 "H1HESC" "high" "high" "high" "high" "high" "None" 0.250895186709303 "yes"
"8949" "ENST00000508601.1" 0 0.000444 0.008119 0 2.55e-05 0.322539726114746 0 0.008119 0.0017177 "H1HESC" "notExpressed" "low" "high" "notExpressed" "low" "H1HESC" 0.83300540490144 "yes"
"8950" "ENST00000507424.1" 0 0.004346 0.00624 0 0 0.976784309936649 0 0.00624 0.0021172 "H1HESC" "notExpressed" "mid" "mid" "notExpressed" "notExpressed" "None" 0.506083292026135 "yes"
"8951" "ENST00000515205.1" 0.0045605 0.0043815 0.011362 0.0467715 0.019424 1.79000011970629 0.0043815 0.0467715 0.0172999 "HEPG2" "mid" "mid" "high" "high" "high" "None" 0.471055319107074 "yes"
"8952" "ENST00000513179.1" 0.001965 0 0.0015435 0.0099245 0.0013595 1.4298851228648 0 0.0099245 0.0029585 "HEPG2" "mid" "notExpressed" "mid" "high" "mid" "HEPG2" 0.566326388448147 "yes"
"8953" "ENST00000307533.6" 0.065526 0.03642 0.147575 0.0933285 0.559186 1.65531846506185 0.03642 0.559186 0.1804071 "K562" "high" "high" "high" "high" "high" "K562" 0.528291581208857 "yes"
"8954" "ENST00000444232.2" 0.024487 0.025612 0.0246015 0.015208 0.0702365 2.09641819728391 0.015208 0.0702365 0.032029 "K562" "high" "high" "high" "high" "high" "None" 0.398441953701177 "yes"
"8955" "ENST00000539238.1" 0 0 0.0029985 0 0 0 0 0.0029985 0.0005997 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"8956" "ENST00000499502.2" 0.0291635 0.001245 0.002918 0.052832 0.0020925 1.34837352894184 0.001245 0.052832 0.0176502 "HEPG2" "high" "mid" "mid" "high" "mid" "None" 0.512758471410895 "yes"
"8957" "ENST00000441093.1" 0.0021185 0.0020805 0.0011285 0.0028285 0.004199 2.20046176365964 0.0011285 0.004199 0.002471 "K562" "mid" "mid" "low" "mid" "mid" "None" 0.327204963653114 "yes"
"8958" "ENST00000500031.1" 4.9e-05 0.000296 0.000148 0.0001515 0 1.77663090802488 0 0.000296 0.0001289 "GM12878" "low" "low" "low" "low" "notExpressed" "None" 0.413158231296787 "yes"
"8959" "ENST00000504402.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8960" "ENST00000499242.2" 0.00094 2.9e-05 0.0001635 0.0001945 0.000126 1.5680746799525 2.9e-05 0.00094 0.0002906 "HELAS3" "low" "low" "low" "low" "low" "HELAS3" 0.548288825126224 "yes"
"8961" "ENST00000501888.2" 0.003613 0.00109 0.0008815 0.0048335 0.000863 1.94683408834243 0.000863 0.0048335 0.0022562 "HEPG2" "mid" "mid" "low" "mid" "low" "None" 0.391230757365827 "yes"
"8962" "ENST00000510640.1" 0 0 0.002447 0 0 0 0 0.002447 0.0004894 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"8963" "ENST00000509453.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8964" "ENST00000503186.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8965" "ENST00000505448.1" 0.025511 0.014147 0.192947 0.031537 0.0014995 1.29214308075159 0.0014995 0.192947 0.0531283 "H1HESC" "high" "high" "high" "high" "mid" "H1HESC" 0.609436013796739 "yes"
"8966" "ENST00000515186.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8967" "ENST00000528132.1" 0.0012375 0 0 0 0.000549 0.89003776012538 0 0.0012375 0.0003573 "HELAS3" "mid" "notExpressed" "notExpressed" "notExpressed" "low" "None" 0.583002919883292 "yes"
"8968" "ENST00000382488.2" 0.000439 0.00088 0.014554 0.0013695 0.001012 1.11246805496802 0.000439 0.014554 0.0036509 "H1HESC" "low" "mid" "high" "mid" "mid" "H1HESC" 0.668906625980784 "yes"
"8969" "ENST00000514043.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8970" "ENST00000429096.1" 0 0.0001235 0.0009805 0 0 0.505518674351439 0 0.0009805 0.0002208 "H1HESC" "notExpressed" "low" "low" "notExpressed" "notExpressed" "H1HESC" 0.758494700897159 "yes"
"8971" "ENST00000504249.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8972" "ENST00000503493.1" 0.002969 0.213618 0 0.0049855 0 0.257385860037533 0 0.213618 0.0443145 "GM12878" "mid" "high" "notExpressed" "mid" "notExpressed" "GM12878" 0.86514158976996 "yes"
"8973" "ENST00000505494.1" 0 0.0319445 0 0 0 0 0 0.0319445 0.0063889 "GM12878" "notExpressed" "high" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"8974" "ENST00000515343.1" 8.5e-05 0.0011755 0.0009405 0 0 1.188733250721 0 0.0011755 0.0004402 "GM12878" "low" "mid" "low" "notExpressed" "notExpressed" "None" 0.466318384696397 "yes"
"8975" "ENST00000510095.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8976" "ENST00000508998.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8977" "ENST00000515286.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8978" "ENST00000509244.1" 0 0 0.000977 0 0 0 0 0.000977 0.0001954 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"8979" "ENST00000506195.1" 0 0 0.0007155 0 0.0001015 0.541412967494244 0 0.0007155 0.0001634 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "low" "H1HESC" 0.744877667412208 "yes"
"8980" "ENST00000510639.1" 0 0.0006915 0 0 0 0 0 0.0006915 0.0001383 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"8981" "ENST00000514452.1" 0.000228 0.000363 0 0 0 0.962026729446536 0 0.000363 0.0001182 "GM12878" "low" "low" "notExpressed" "notExpressed" "notExpressed" "None" 0.524109489934583 "yes"
"8982" "ENST00000514103.1" 0.000683 0 0 0 0 0 0 0.000683 0.0001366 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"8983" "ENST00000515691.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8984" "ENST00000505386.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8985" "ENST00000506899.1" 0.0016 0.0026925 0.0028705 0.0011025 0.0017325 2.23861482227381 0.0011025 0.0028705 0.0019996 "H1HESC" "mid" "mid" "mid" "low" "mid" "None" 0.287808960943042 "yes"
"8986" "ENST00000503163.1" 0.001402 0.0022845 0.002663 0.000352 0.0002075 1.89569283815181 0.0002075 0.002663 0.0013818 "H1HESC" "mid" "mid" "mid" "low" "low" "None" 0.360380959340739 "yes"
"8987" "ENST00000505835.1" 0 0 0 0 0.0015255 0 0 0.0015255 0.0003051 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "mid" "K562" 1 "yes"
"8988" "ENST00000536697.1" 0 0 0.0010965 0 0.002118 0.925877502991929 0 0.002118 0.0006429 "K562" "notExpressed" "notExpressed" "low" "notExpressed" "mid" "None" 0.557241900067544 "yes"
"8989" "ENST00000503938.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8990" "ENST00000501050.1" 0.000381 0.000213 0.001974 0.0005805 0 1.50359819818436 0 0.001974 0.0006297 "H1HESC" "low" "low" "mid" "low" "notExpressed" "H1HESC" 0.533478738063647 "yes"
"8991" "ENST00000510907.1" 0.0001285 0.0001085 0.000214 0.0003495 0 1.84525421969902 0 0.0003495 0.0001601 "HEPG2" "low" "low" "low" "low" "notExpressed" "None" 0.397032615416364 "yes"
"8992" "ENST00000508202.1" 0 1e-04 0 0 7.5e-05 0.985228136034251 0 1e-04 3.5e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "low" "None" 0.49306687892548 "yes"
"8993" "ENST00000503532.1" 0.000265 0 0 0 0 0 0 0.000265 5.3e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"8994" "ENST00000502759.1" 6.45e-05 0 0 0 0 0 0 6.45e-05 1.29e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"8995" "ENST00000511200.1" 0.000923 0 0 0 0 0 0 0.000923 0.0001846 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"8996" "ENST00000512754.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8997" "ENST00000506739.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8998" "ENST00000514339.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"8999" "ENST00000514863.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9000" "ENST00000505628.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9001" "ENST00000507932.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9002" "ENST00000514401.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9003" "ENST00000506292.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9004" "ENST00000500394.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9005" "ENST00000501916.1" 0.001788 0.001439 0.000596 0.0001005 0.000422 1.90063734830282 0.0001005 0.001788 0.0008691 "HELAS3" "mid" "mid" "low" "low" "low" "None" 0.379078987232714 "yes"
"9006" "ENST00000502344.1" 0 0 0.000346 0 0 0 0 0.000346 6.92e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"9007" "ENST00000513384.1" 0 0 0.002552 0 0 0 0 0.002552 0.0005104 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"9008" "ENST00000515495.1" 9.8e-05 0.000263 0 0 0.0001375 1.46058844552394 0 0.000263 9.97e-05 "GM12878" "low" "low" "notExpressed" "notExpressed" "low" "None" 0.461691098166971 "yes"
"9009" "ENST00000513586.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9010" "ENST00000440429.2" 0.055014 0.0093525 0.0462565 0.043953 0.0066065 1.98458403280433 0.0066065 0.055014 0.0322365 "HELAS3" "high" "high" "high" "high" "mid" "None" 0.328272770581586 "yes"
"9011" "ENST00000512370.1" 0 0.000206 0 0 0 0 0 0.000206 4.12e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"9012" "ENST00000511818.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9013" "ENST00000511735.1" 0 0.000171 0.001064 0 0 0.580195495363737 0 0.001064 0.000247 "H1HESC" "notExpressed" "low" "low" "notExpressed" "notExpressed" "H1HESC" 0.729909818880243 "yes"
"9014" "ENST00000509964.1" 0 0 0.000839 0 0 0 0 0.000839 0.0001678 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"9015" "ENST00000511010.1" 0.0157235 0.0268435 0.019339 0.0077675 0.019689 2.22727837424653 0.0077675 0.0268435 0.0178725 "GM12878" "high" "high" "high" "high" "high" "None" 0.297852275230807 "yes"
"9016" "ENST00000503815.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9017" "ENST00000505347.1" 0 0.0001205 0 0 0 0 0 0.0001205 2.41e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"9018" "ENST00000511431.1" 0.0008135 0.0002915 0 0 0 0.832427995357938 0 0.0008135 0.000221 "HELAS3" "low" "low" "notExpressed" "notExpressed" "notExpressed" "None" 0.617360163032245 "yes"
"9019" "ENST00000508374.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9020" "ENST00000515882.1" 0.0001515 0 0.0025385 0.0004555 0 0.864081292392655 0 0.0025385 0.0006291 "H1HESC" "low" "notExpressed" "mid" "low" "notExpressed" "H1HESC" 0.677612090530836 "yes"
"9021" "ENST00000515680.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9022" "ENST00000505528.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"9023" "ENST00000511835.1" 0 0 0 0.000939 0 0 0 0.000939 0.0001878 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"9024" "ENST00000510705.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
